thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
111,0,111,[np.float64(0.2564814814814815)],[np.float64(0.09814814814814815)],[1],[0],[0],[2.490302299999712],['target'],111,0,111,0,316.9196336,,5,316.9116091000001,316.9196336,316.9196336,0.009430500000235043,319.40197430000035,[np.float64(0.2564814814814815)],[np.float64(0.09814814814814815)],[1],[0],[0],[2.490302299999712],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
112,0,112,[np.float64(0.012037037037037037)],[np.float64(0.3768518518518518)],[1],[0],[0],[2.382658900000024],['target'],112,0,112,0,319.42976120000003,,10,319.4197215000004,319.42976120000003,319.42976120000003,0.017660299999988638,321.8024456000003,[np.float64(0.012037037037037037)],[np.float64(0.3768518518518518)],[1],[0],[0],[2.382658900000024],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
113,0,113,[np.float64(-0.39814814814814814)],[np.float64(0.23981481481481481)],[1],[0],[0],[2.1858093999999255],['target'],113,0,113,0,321.9025408000002,,10,321.8916180000001,321.9025408000002,321.9025408000002,0.08905689999983224,324.0774954000003,[np.float64(-0.39814814814814814)],[np.float64(0.23981481481481481)],[1],[0],[0],[2.1858093999999255],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
114,0,114,[np.float64(-0.18888888888888888)],[np.float64(-0.07685185185185185)],[1],[0],[0],[2.108400999999958],['target'],114,0,114,0,324.0940996000004,,5,324.08576089999997,324.0940996000004,324.0940996000004,0.00814139999965846,326.19423010000037,[np.float64(-0.18888888888888888)],[np.float64(-0.07685185185185185)],[1],[0],[0],[2.108400999999958],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
115,0,115,[np.float64(-0.022222222222222223)],[np.float64(-0.35185185185185186)],[1],[0],[0],[1.8755510999999387],['target'],115,0,115,0,326.21049059999996,,5,326.20254079999995,326.21049059999996,326.21049059999996,0.00821170000017446,328.0781528000002,[np.float64(-0.022222222222222223)],[np.float64(-0.35185185185185186)],[1],[0],[0],[1.8755510999999387],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
116,0,116,[np.float64(-0.2537037037037037)],[np.float64(0.16111111111111112)],[1],[0],[0],[1.7737121999998635],['target'],116,0,116,0,328.0959111000002,,5,328.08680440000035,328.0959111000002,328.0959111000002,0.008560600000237173,329.8605915000003,[np.float64(-0.2537037037037037)],[np.float64(0.16111111111111112)],[1],[0],[0],[1.7737121999998635],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
117,0,117,[np.float64(0.022222222222222223)],[np.float64(-0.12222222222222222)],[1],[0],[0],[2.422821499999827],['target'],117,0,117,0,329.8797734,,5,329.8715427000002,329.8797734,329.8797734,0.010845299999800773,332.2944083000002,[np.float64(0.022222222222222223)],[np.float64(-0.12222222222222222)],[1],[0],[0],[2.422821499999827],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
118,0,118,[np.float64(0.09351851851851851)],[np.float64(-0.13425925925925927)],[1],[0],[0],[1.531097299999601],['target'],118,0,118,0,332.32483560000037,,10,332.3137826000002,332.32483560000037,332.32483560000037,0.019283400000404072,333.84493390000034,[np.float64(0.09351851851851851)],[np.float64(-0.13425925925925927)],[1],[0],[0],[1.531097299999601],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
119,0,119,[np.float64(0.005555555555555556)],[np.float64(0.45185185185185184)],[1],[0],[0],[2.8995396000000255],[None],119,0,119,0,333.87223250000034,,10,333.86229960000037,333.87223250000034,333.87223250000034,0.017262900000332593,336.7619056000003,[np.float64(0.005555555555555556)],[np.float64(0.45185185185185184)],[1],[0],[0],[2.8995396000000255],[None],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
120,0,120,[np.float64(0.2574074074074074)],[np.float64(-0.48333333333333334)],[1],[0],[0],[4.0086529000000155],['target'],120,0,120,0,336.7783478000001,,5,336.7704297,336.7783478000001,336.7783478000001,0.008408300000155577,340.7791559000002,[np.float64(0.2574074074074074)],[np.float64(-0.48333333333333334)],[1],[0],[0],[4.0086529000000155],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
121,0,121,[np.float64(-0.13518518518518519)],[np.float64(-0.46296296296296297)],[1],[0],[0],[3.37395319999996],['target'],121,0,121,0,340.7966312000003,,5,340.78768720000016,340.7966312000003,340.7966312000003,0.008431799999925715,344.16170580000016,[np.float64(-0.13518518518518519)],[np.float64(-0.46296296296296297)],[1],[0],[0],[3.37395319999996],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
122,0,122,[np.float64(-0.23425925925925925)],[np.float64(-0.37777777777777777)],[1],[0],[0],[2.65795960000014],['target'],122,0,122,0,344.1790384000001,,5,344.1704457000001,344.1790384000001,344.1790384000001,0.008648300000004383,346.82846870000003,[np.float64(-0.23425925925925925)],[np.float64(-0.37777777777777777)],[1],[0],[0],[2.65795960000014],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
123,0,123,[np.float64(0.3435185185185185)],[np.float64(0.018518518518518517)],[1],[0],[0],[4.458298800000193],['target'],123,0,123,0,346.84504110000034,,5,346.8372674000002,346.84504110000034,346.84504110000034,0.008726099999876169,351.2956365,[np.float64(0.3435185185185185)],[np.float64(0.018518518518518517)],[1],[0],[0],[4.458298800000193],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
124,0,124,[np.float64(0.17222222222222222)],[np.float64(0.29907407407407405)],[1],[0],[0],[1.965483999999833],['target'],124,0,124,0,351.32340650000015,,10,351.3131926000001,351.32340650000015,351.32340650000015,0.017465100000208622,353.2787408000004,[np.float64(0.17222222222222222)],[np.float64(0.29907407407407405)],[1],[0],[0],[1.965483999999833],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
125,0,125,[np.float64(0.22592592592592592)],[np.float64(-0.22962962962962963)],[1],[0],[0],[3.2999095000000125],['target'],125,0,125,0,353.3062831000002,,10,353.2964628,353.3062831000002,353.3062831000002,0.017605099999855156,356.5964396000004,[np.float64(0.22592592592592592)],[np.float64(-0.22962962962962963)],[1],[0],[0],[3.2999095000000125],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
126,0,126,[np.float64(0.4861111111111111)],[np.float64(0.06759259259259259)],[1],[0],[0],[1.931379300000117],['target'],126,0,126,0,356.6245557000002,,10,356.6138901000004,356.6245557000002,356.6245557000002,0.01732869999977993,358.5453407,[np.float64(0.4861111111111111)],[np.float64(0.06759259259259259)],[1],[0],[0],[1.931379300000117],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
127,0,127,[np.float64(-0.3435185185185185)],[np.float64(0.04537037037037037)],[1],[0],[0],[1.8403132000003097],['target'],127,0,127,0,358.56286050000017,,5,358.55503850000014,358.56286050000017,358.56286050000017,0.00957139999991341,360.39541480000025,[np.float64(-0.3435185185185185)],[np.float64(0.04537037037037037)],[1],[0],[0],[1.8403132000003097],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
128,0,128,[np.float64(-0.4666666666666667)],[np.float64(0.23148148148148148)],[1],[0],[0],[2.0302691000001687],['target'],128,0,128,0,360.4238687000002,,10,360.4141880000002,360.4238687000002,360.4238687000002,0.018679600000268692,362.4445136000004,[np.float64(-0.4666666666666667)],[np.float64(0.23148148148148148)],[1],[0],[0],[2.0302691000001687],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
129,0,129,[np.float64(-0.11203703703703703)],[np.float64(-0.25833333333333336)],[1],[0],[0],[4.916655600000013],['target'],129,0,129,0,362.47339950000014,,10,362.4624643000002,362.47339950000014,362.47339950000014,0.017829299999903014,367.37918340000033,[np.float64(-0.11203703703703703)],[np.float64(-0.25833333333333336)],[1],[0],[0],[4.916655600000013],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
130,0,130,[np.float64(-0.5064814814814815)],[np.float64(-0.07685185185185185)],[1],[0],[0],[1.0397914999998648],['target'],130,0,130,0,367.39654940000037,,5,367.3888704000001,367.39654940000037,367.39654940000037,0.009571800000230724,368.4287255000004,[np.float64(-0.5064814814814815)],[np.float64(-0.07685185185185185)],[1],[0],[0],[1.0397914999998648],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
131,0,131,[np.float64(-0.3962962962962963)],[np.float64(-0.36666666666666664)],[1],[0],[0],[3.7161059000000023],['target'],131,0,131,0,368.45629150000013,,10,368.44615490000024,368.45629150000013,368.45629150000013,0.01732910000009724,372.1623278000002,[np.float64(-0.3962962962962963)],[np.float64(-0.36666666666666664)],[1],[0],[0],[3.7161059000000023],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
132,0,132,[np.float64(-0.3527777777777778)],[np.float64(-0.3527777777777778)],[1],[0],[0],[2.3998335000001134],['target'],132,0,132,0,372.1904918,,10,372.17998480000006,372.1904918,372.1904918,0.01753550000012183,374.5798850000001,[np.float64(-0.3527777777777778)],[np.float64(-0.3527777777777778)],[1],[0],[0],[2.3998335000001134],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
133,0,133,[np.float64(0.18796296296296297)],[np.float64(-0.13240740740740742)],[1],[0],[0],[1.8476307000000816],[None],133,0,133,0,374.60786370000005,,10,374.5978428000003,374.60786370000005,374.60786370000005,0.017837299999882816,376.44554240000025,[np.float64(0.18796296296296297)],[np.float64(-0.13240740740740742)],[1],[0],[0],[1.8476307000000816],[None],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
134,0,134,[np.float64(0.36203703703703705)],[np.float64(0.31851851851851853)],[1],[0],[0],[2.581782800000383],['target'],134,0,134,0,376.4740833000001,,10,376.4635499000001,376.4740833000001,376.4740833000001,0.017874399999982415,379.0453996000001,[np.float64(0.36203703703703705)],[np.float64(0.31851851851851853)],[1],[0],[0],[2.581782800000383],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
135,0,135,[np.float64(0.43333333333333335)],[np.float64(-0.17777777777777778)],[1],[0],[0],[2.4406317000002673],['target'],135,0,135,0,379.0630868000003,,5,379.0546454,379.0630868000003,379.0630868000003,0.009132799999861163,381.49533930000007,[np.float64(0.43333333333333335)],[np.float64(-0.17777777777777778)],[1],[0],[0],[2.4406317000002673],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
136,0,136,[np.float64(-0.37962962962962965)],[np.float64(-0.2611111111111111)],[1],[0],[0],[2.083441799999946],['target'],136,0,136,0,381.5233460000004,,10,381.51272740000013,381.5233460000004,381.5233460000004,0.01729410000007192,383.59622850000005,[np.float64(-0.37962962962962965)],[np.float64(-0.2611111111111111)],[1],[0],[0],[2.083441799999946],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
137,0,137,[np.float64(-0.013888888888888888)],[np.float64(0.004629629629629629)],[1],[0],[0],[2.114442699999927],[None],137,0,137,0,383.6239636,,10,383.6140964000001,383.6239636,383.6239636,0.017756700000063574,385.7286024,[np.float64(-0.013888888888888888)],[np.float64(0.004629629629629629)],[1],[0],[0],[2.114442699999927],[None],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
138,0,138,[np.float64(-0.03981481481481482)],[np.float64(0.44074074074074077)],[1],[0],[0],[1.6744588999999905],['target'],138,0,138,0,385.7458538000001,,5,385.7373259000001,385.7458538000001,385.7458538000001,0.008613200000127108,387.4118462000001,[np.float64(-0.03981481481481482)],[np.float64(0.44074074074074077)],[1],[0],[0],[1.6744588999999905],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
139,0,139,[np.float64(-0.3425925925925926)],[np.float64(-0.19722222222222222)],[1],[0],[0],[2.475436599999739],['target'],139,0,139,0,387.4291095000003,,5,387.4213275000002,387.4291095000003,387.4291095000003,0.00938899999982823,389.8968286000004,[np.float64(-0.3425925925925926)],[np.float64(-0.19722222222222222)],[1],[0],[0],[2.475436599999739],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
140,0,140,[np.float64(0.08425925925925926)],[np.float64(-0.4842592592592593)],[1],[0],[0],[3.0477074000000357],[None],140,0,140,0,389.9246478,,10,389.91465160000007,389.9246478,389.9246478,0.01773060000004989,392.96246020000035,[np.float64(0.08425925925925926)],[np.float64(-0.4842592592592593)],[1],[0],[0],[3.0477074000000357],[None],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
141,0,141,[np.float64(-0.1287037037037037)],[np.float64(0.18796296296296297)],[1],[0],[0],[1.5910800999999992],['target'],141,0,141,0,392.98010650000015,,5,392.9720854000002,392.98010650000015,392.98010650000015,0.009418599999662547,394.5632303000002,[np.float64(-0.1287037037037037)],[np.float64(0.18796296296296297)],[1],[0],[0],[1.5910800999999992],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
142,0,142,[np.float64(0.36203703703703705)],[np.float64(0.4537037037037037)],[1],[0],[0],[1.6650008999999955],['target'],142,0,142,0,394.59333289999995,,10,394.58202580000034,394.59333289999995,394.59333289999995,0.018701499999679072,396.2470907000002,[np.float64(0.36203703703703705)],[np.float64(0.4537037037037037)],[1],[0],[0],[1.6650008999999955],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
143,0,143,[np.float64(0.49722222222222223)],[np.float64(-0.36944444444444446)],[1],[0],[0],[3.1674176999999872],['target'],143,0,143,0,396.2785708000001,,10,396.2645318,396.2785708000001,396.2785708000001,0.017329099999642494,399.43200920000027,[np.float64(0.49722222222222223)],[np.float64(-0.36944444444444446)],[1],[0],[0],[3.1674176999999872],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
144,0,144,[np.float64(-0.05)],[np.float64(-0.4027777777777778)],[1],[0],[0],[1.8086584999996376],['target'],144,0,144,0,399.44985270000006,,5,399.4407261000001,399.44985270000006,399.44985270000006,0.008591700000124547,401.2494488000002,[np.float64(-0.05)],[np.float64(-0.4027777777777778)],[1],[0],[0],[1.8086584999996376],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
145,0,145,[np.float64(-0.05648148148148148)],[np.float64(-0.41203703703703703)],[1],[0],[0],[1.0817166000001635],['target'],145,0,145,0,401.2783723000002,,10,401.26674,401.2783723000002,401.2783723000002,0.01720030000024053,402.3485283,[np.float64(-0.05648148148148148)],[np.float64(-0.41203703703703703)],[1],[0],[0],[1.0817166000001635],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
146,0,146,[np.float64(0.3685185185185185)],[np.float64(-0.36574074074074076)],[1],[0],[0],[1.8913664000001518],['target'],146,0,146,0,402.36618940000017,,5,402.35735190000014,402.36618940000017,402.36618940000017,0.00870340000028591,404.24878590000026,[np.float64(0.3685185185185185)],[np.float64(-0.36574074074074076)],[1],[0],[0],[1.8913664000001518],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
147,0,147,[np.float64(0.11666666666666667)],[np.float64(0.36944444444444446)],[1],[0],[0],[3.4986659000001055],[None],147,0,147,0,404.2765039000001,,10,404.2663216000001,404.2765039000001,404.2765039000001,0.017435400000067602,407.7650526000002,[np.float64(0.11666666666666667)],[np.float64(0.36944444444444446)],[1],[0],[0],[3.4986659000001055],[None],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
148,0,148,[np.float64(-0.14444444444444443)],[np.float64(-0.3814814814814815)],[1],[0],[0],[4.634188200000153],['target'],148,0,148,0,407.79231470000013,,10,407.78234840000005,407.79231470000013,407.79231470000013,0.017179400000259193,412.4165930000004,[np.float64(-0.14444444444444443)],[np.float64(-0.3814814814814815)],[1],[0],[0],[4.634188200000153],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
149,0,149,[np.float64(-0.18333333333333332)],[np.float64(-0.14629629629629629)],[1],[0],[0],[2.4238608000000568],['target'],149,0,149,0,412.4331911000004,,5,412.42534220000016,412.4331911000004,412.4331911000004,0.008636600000045291,414.8492717000004,[np.float64(-0.18333333333333332)],[np.float64(-0.14629629629629629)],[1],[0],[0],[2.4238608000000568],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
150,0,150,[np.float64(-0.38425925925925924)],[np.float64(-0.2962962962962963)],[1],[0],[0],[2.8825825999997505],['target'],150,0,150,0,414.8790866000004,,10,414.86723630000006,414.8790866000004,414.8790866000004,0.017867000000023836,417.7498883000003,[np.float64(-0.38425925925925924)],[np.float64(-0.2962962962962963)],[1],[0],[0],[2.8825825999997505],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
151,0,151,[np.float64(0.262037037037037)],[np.float64(0.3592592592592593)],[1],[0],[0],[2.91525750000028],['target'],151,0,151,0,417.77687970000034,,10,417.7667587000001,417.77687970000034,417.77687970000034,0.016751300000123592,420.6820785,[np.float64(0.262037037037037)],[np.float64(0.3592592592592593)],[1],[0],[0],[2.91525750000028],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
152,0,152,[np.float64(0.42777777777777776)],[np.float64(0.20833333333333334)],[1],[0],[0],[2.108148699999674],['target'],152,0,152,0,420.6993080000002,,5,420.6908112000001,420.6993080000002,420.6993080000002,0.008620799999789597,422.79902870000024,[np.float64(0.42777777777777776)],[np.float64(0.20833333333333334)],[1],[0],[0],[2.108148699999674],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
153,0,153,[np.float64(-0.05925925925925926)],[np.float64(0.36666666666666664)],[1],[0],[0],[2.707755200000065],['target'],153,0,153,0,422.8161011000002,,5,422.80778580000015,422.8161011000002,422.8161011000002,0.008663099999921542,425.51559750000024,[np.float64(-0.05925925925925926)],[np.float64(0.36666666666666664)],[1],[0],[0],[2.707755200000065],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
154,0,154,[np.float64(-0.487962962962963)],[np.float64(0.39351851851851855)],[1],[0],[0],[2.266375500000322],['target'],154,0,154,0,425.5435901000001,,10,425.5330495000003,425.5435901000001,425.5435901000001,0.017366300000048795,427.7994885000003,[np.float64(-0.487962962962963)],[np.float64(0.39351851851851855)],[1],[0],[0],[2.266375500000322],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
155,0,155,[np.float64(-0.06388888888888888)],[np.float64(-0.025925925925925925)],[1],[0],[0],[2.4235870999996223],['target'],155,0,155,0,427.81746350000003,,5,427.8087078000003,427.81746350000003,427.81746350000003,0.009093699999993987,430.2323617000002,[np.float64(-0.06388888888888888)],[np.float64(-0.025925925925925925)],[1],[0],[0],[2.4235870999996223],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
156,0,156,[np.float64(0.31666666666666665)],[np.float64(0.32222222222222224)],[1],[0],[0],[1.8243177999997897],['target'],156,0,156,0,430.25044660000003,,5,430.24126560000013,430.25044660000003,430.25044660000003,0.008811500000319938,432.0656497,[np.float64(0.31666666666666665)],[np.float64(0.32222222222222224)],[1],[0],[0],[1.8243177999997897],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
157,0,157,[np.float64(0.3527777777777778)],[np.float64(0.30833333333333335)],[1],[0],[0],[1.0656338000003416],[None],157,0,157,0,432.0935459000002,,10,432.0837740000002,432.0935459000002,432.0935459000002,0.01802449999968303,433.1494727000004,[np.float64(0.3527777777777778)],[np.float64(0.30833333333333335)],[1],[0],[0],[1.0656338000003416],[None],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
158,0,158,[np.float64(0.028703703703703703)],[np.float64(0.32592592592592595)],[1],[0],[0],[1.907789099999718],['target'],158,0,158,0,433.16771140000037,,5,433.1593718000004,433.16771140000037,433.16771140000037,0.00976940000009563,435.067227,[np.float64(0.028703703703703703)],[np.float64(0.32592592592592595)],[1],[0],[0],[1.907789099999718],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
159,0,159,[np.float64(0.23796296296296296)],[np.float64(0.032407407407407406)],[1],[0],[0],[3.298520599999847],['target'],159,0,159,0,435.09583599999996,,10,435.0847821000002,435.09583599999996,435.09583599999996,0.01746339999999691,438.38336160000017,[np.float64(0.23796296296296296)],[np.float64(0.032407407407407406)],[1],[0],[0],[3.298520599999847],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
160,0,160,[np.float64(0.22407407407407406)],[np.float64(-0.4351851851851852)],[1],[0],[0],[2.289950200000021],['target'],160,0,160,0,438.4008044000002,,5,438.3929757000001,438.4008044000002,438.4008044000002,0.00949960000025385,440.68298970000023,[np.float64(0.22407407407407406)],[np.float64(-0.4351851851851852)],[1],[0],[0],[2.289950200000021],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
161,0,161,[np.float64(0.16296296296296298)],[np.float64(0.1388888888888889)],[1],[0],[0],[1.3242510000000038],['target'],161,0,161,0,440.7001231000004,,5,440.6916105,440.7001231000004,440.7001231000004,0.00851890000012645,442.0159232000001,[np.float64(0.16296296296296298)],[np.float64(0.1388888888888889)],[1],[0],[0],[1.3242510000000038],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
162,0,162,[np.float64(-0.33240740740740743)],[np.float64(0.2351851851851852)],[1],[0],[0],[1.691478200000347],['target'],162,0,162,0,442.0321374,,5,442.02434519999997,442.0321374,442.0321374,0.008329499999945256,443.71589410000024,[np.float64(-0.33240740740740743)],[np.float64(0.2351851851851852)],[1],[0],[0],[1.691478200000347],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
163,0,163,[np.float64(-0.08888888888888889)],[np.float64(0.062037037037037036)],[1],[0],[0],[0.7155995000002804],[None],163,0,163,0,443.75063230000023,,10,443.7387493000001,443.75063230000023,443.75063230000023,0.022755899999992835,444.45441900000014,[np.float64(-0.08888888888888889)],[np.float64(0.062037037037037036)],[1],[0],[0],[0.7155995000002804],[None],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
164,0,164,[np.float64(0.1685185185185185)],[np.float64(0.11481481481481481)],[1],[0],[0],[0.9855173000000832],['target'],164,0,164,0,444.4789117,,5,444.4686985000003,444.4789117,444.4789117,0.01416540000036548,445.4542885000001,[np.float64(0.1685185185185185)],[np.float64(0.11481481481481481)],[1],[0],[0],[0.9855173000000832],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
165,0,165,[np.float64(0.09259259259259259)],[np.float64(-0.02962962962962963)],[1],[0],[0],[1.5551121999997122],['target'],165,0,165,0,445.47590450000007,,5,445.4657016000001,445.47590450000007,445.47590450000007,0.011310100000173406,447.0208727000004,[np.float64(0.09259259259259259)],[np.float64(-0.02962962962962963)],[1],[0],[0],[1.5551121999997122],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
166,0,166,[np.float64(0.31666666666666665)],[np.float64(0.2814814814814815)],[1],[0],[0],[1.5256420999999136],['target'],166,0,166,0,447.0375621000003,,5,447.0293724000003,447.0375621000003,447.0375621000003,0.008409500000198022,448.55508210000016,[np.float64(0.31666666666666665)],[np.float64(0.2814814814814815)],[1],[0],[0],[1.5256420999999136],['target'],3,001,2025-09-29_10h24.05.085,Visual_Search_exp,,2025.1.1,59.82847177136802,2025-09-29 10h24.10.676349 +0530,
