reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
111,150,187,30,30,0,t,0.22661300000618212,None,0,30,30,47,109.32724419998704,,109.31535609997809,109.32724419998704,110.31037729998934,110.31037729998934,110.32650289998855,110.54418119997717,t,0.22661300000618212,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
167,181,164,31,31,0,t,1.0982671999954619,None,0,31,31,97,110.55993439999293,,110.54708199997549,110.55993439999293,111.54350349999731,111.54350349999731,111.55979829997523,112.64412979999906,t,1.0982671999954619,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
38,60,4,32,32,0,t,0.2813014999846928,None,0,32,32,26,112.6599251999869,,112.64939949999098,112.6599251999869,113.64319740000064,113.64319740000064,113.66011189998244,113.92737349998788,t,0.2813014999846928,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
46,59,61,33,33,0,t,0.7941422000003513,None,0,33,33,74,113.94319239998003,,113.93019949999871,113.94319239998003,114.9265920999751,114.9265920999751,114.94342589998269,115.72699969998212,t,0.7941422000003513,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
101,119,100,34,34,0,t,1.2146975000214297,None,0,34,34,80,115.7432518999849,,115.72982789998059,115.7432518999849,116.72704539998085,116.72704539998085,116.74349129997427,117.94400889999815,t,1.2146975000214297,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
60,97,58,35,35,0,t,0.8046242999844253,None,0,35,35,22,117.96010729999398,,117.94706999999471,117.96010729999398,118.94368669998948,118.94368669998948,118.96018989998265,119.76089449998108,t,0.8046242999844253,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
189,213,9,36,36,0,t,0.7449544999981299,None,0,36,36,96,119.77691459999187,,119.76385289998143,119.77691459999187,120.76051379999262,120.76051379999262,120.77700679999543,121.51057729998138,t,0.7449544999981299,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
73,84,42,37,37,0,t,12.200098400004208,None,0,37,37,41,121.52697399997851,,121.51496459997725,121.52697399997851,122.510506599996,122.510506599996,122.52741389998118,134.71168059998308,t,12.200098400004208,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
216,248,157,38,38,0,t,1.898488400009228,None,0,38,38,57,134.7277647999872,,134.7146028999996,134.7277647999872,135.71183739998378,135.71183739998378,135.72806509997463,137.61192359999404,t,1.898488400009228,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
165,199,200,39,39,0,t,1.2193226999952458,None,0,39,39,99,137.62802299999748,,137.61650379997445,137.62802299999748,138.61127269998542,138.61127269998542,138.62813669999014,139.8450500999752,t,1.2193226999952458,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
215,250,82,40,40,0,l,2.0158058000088204,None,0,40,40,55,139.86141389998375,,139.84838539999328,139.86141389998375,140.84472870000172,140.84472870000172,140.8615200999775,142.86229699998512,l,2.0158058000088204,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
90,143,58,41,41,0,l,1.643789800000377,None,0,41,41,65,142.878212599986,,142.8671408999944,142.878212599986,143.86242910000146,143.86242910000146,143.87846700000227,145.51214829998207,l,1.643789800000377,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
67,113,64,42,42,0,t,1.4248224000039045,None,0,42,42,66,145.52842439999222,,145.51579669999774,145.52842439999222,146.5119908999768,146.5119908999768,146.528748599987,147.94610099997954,t,1.4248224000039045,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
68,94,15,43,43,0,t,0.8526232999865897,None,0,43,43,43,147.96211490000132,,147.94919659997686,147.96211490000132,148.94525769999018,148.94525769999018,148.96209829999134,149.8123302999884,t,0.8526232999865897,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
134,141,21,44,44,0,t,1.9514304999902379,None,0,44,44,98,149.82861409999896,,149.815460599988,149.82861409999896,150.81214379999437,150.81214379999437,150.82856829999946,152.77945859998,t,1.9514304999902379,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
25,32,16,45,45,0,t,1.0044985999993514,None,0,45,45,75,152.79573729998083,,152.78233539999928,152.79573729998083,153.7790634999983,153.7790634999983,153.79566889998387,154.79616769999848,t,1.0044985999993514,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
181,209,22,46,46,0,t,1.4177165000000969,None,0,46,46,90,154.81365479997476,,154.79906859999755,154.81365479997476,155.7958617999975,155.7958617999975,155.8296364999842,157.23006390000228,t,1.4177165000000969,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
99,130,36,47,47,0,l,7.741759399999864,None,0,47,47,28,157.24599319999106,,157.23319989998708,157.24599319999106,158.2455436999735,158.2455436999735,158.2455436999735,165.9976512999856,l,7.741759399999864,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
87,97,132,48,48,0,t,1.3974763000151142,None,0,48,48,29,166.01322069999878,,166.00027719998616,166.01322069999878,167.0132506999944,167.0132506999944,167.0132506999944,168.41342099997564,t,1.3974763000151142,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
11,51,64,49,49,0,l,1.342119199980516,None,0,49,49,8,168.4298791999754,,168.41651939999429,168.4298791999754,169.41364529999555,169.41364529999555,169.4301562999899,170.76345279999077,l,1.342119199980516,None,004,001,2025-10-29_21h14.42.978,delay_discounting_exp,,2025.1.1,60.0714249296269,2025-10-29 21h14.51.890331 +0530,
