cue_arrow,target_x,condition,corr_Ans,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,start_key.started,welcome.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,fixation.started,fixation.stopped,cue_text.started,cue_text.stopped,target.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,thankyou.started,text.started,thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
←,-0.5,valid,left,132,2,13,left,1,0.25384230000781827,None,13,2,132,6,193.2724126999965,,,,,,,,,193.25849229999585,193.2724126999965,193.77256379999744,193.77256379999744,194.0561233999906,194.35611799999606,194.35611799999606,194.62205299999914,left,1,0.25384230000781827,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,133,3,13,right,1,0.26559359999373555,None,13,3,133,0,194.63821550000284,,,,,,,,,194.62442959999316,194.63821550000284,195.1225487999909,195.1225487999909,195.42242570000235,195.72210800000175,195.72210800000175,195.989038300002,right,1,0.26559359999373555,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,134,4,13,right,1,0.316588400004548,None,13,4,134,3,196.0046941999899,,,,,,,,,195.98956200000248,196.0046941999899,196.48930849999306,196.48930849999306,196.787885800004,197.0895743000001,197.0895743000001,197.42194739999832,right,1,0.316588400004548,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,135,5,13,left,1,0.31667519999609794,None,13,5,135,1,197.43770029999723,,,,,,,,,197.4242402999953,197.43770029999723,197.92357879999327,197.92357879999327,198.22243829999934,198.52297649999673,198.52297649999673,198.85545679999632,left,1,0.31667519999609794,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,0.5,invalid,right,136,6,13,right,1,0.36767439999675844,None,13,6,136,9,198.8729689000029,,,,,,,,,198.85591070000373,198.8729689000029,199.35656629998994,199.35656629998994,199.6720490000007,199.95614699998987,199.95614699998987,200.33895520000078,right,1,0.36767439999675844,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,-0.5,invalid,left,137,7,13,left,1,0.3244682000076864,None,13,7,137,8,200.35711289999017,,,,,,,,,200.34249699999054,200.35711289999017,200.83953470000415,200.83953470000415,201.1395649000042,201.4558076999965,201.4558076999965,201.7887950000004,left,1,0.3244682000076864,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,138,8,13,left,1,0.30212480000045616,None,13,8,138,4,201.80551900000137,,,,,,,,,201.79117919999408,201.80551900000137,202.28966280000168,202.28966280000168,202.5893228999921,202.8895588000014,202.8895588000014,203.20563019999827,left,1,0.30212480000045616,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,139,9,13,right,1,0.28745509999862406,None,13,9,139,7,203.22121859999606,,,,,,,,,203.2078407999943,203.22121859999606,203.70585699999356,203.70585699999356,204.00514110000222,204.305177000002,204.305177000002,204.60585919998994,right,1,0.28745509999862406,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,140,0,14,left,1,0.23723189999873284,None,14,0,140,4,204.62285279999196,,,,,,,,,204.6086404999951,204.62285279999196,205.1058258999983,205.1058258999983,205.40642830000434,205.70641679999244,205.70641679999244,205.95571519999066,left,1,0.23723189999873284,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,141,1,14,left,1,0.3582975000026636,None,14,1,141,6,205.9720540999988,,,,,,,,,205.95616869999503,205.9720540999988,206.4563899999921,206.4563899999921,206.75605260000157,207.05642529999022,207.05642529999022,207.42363150000165,left,1,0.3582975000026636,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,142,2,14,right,1,0.30537050000566524,None,14,2,142,0,207.43805099999008,,,,,,,,,207.4263299000013,207.43805099999008,207.92293600000266,207.92293600000266,208.23875629999384,208.5395456999977,208.5395456999977,208.8553974999959,right,1,0.30537050000566524,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,143,3,14,left,1,0.3581768000003649,None,14,3,143,1,208.87232329999097,,,,,,,,,208.85904070000106,208.87232329999097,209.35604559999774,209.35604559999774,209.65605009999126,209.95558949999395,209.95558949999395,210.32345599999826,left,1,0.3581768000003649,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,144,4,14,left,1,0.36020680000365246,None,14,4,144,5,210.33859010000015,,,,,,,,,210.32396989999688,210.33859010000015,210.82156480000413,210.82156480000413,211.12318870000308,211.42324960000406,211.42324960000406,211.79045040000346,left,1,0.36020680000365246,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,0.5,invalid,right,145,5,14,right,1,0.31910740000603255,None,14,5,145,9,211.80475339999248,,,,,,,,,211.79097299999557,211.80475339999248,212.3062293999974,212.3062293999974,212.60473469999852,212.8883150000038,212.8883150000038,213.22284560000116,right,1,0.31910740000603255,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,146,6,14,right,1,0.29494740000518505,None,14,6,146,3,213.23841049999464,,,,,,,,,213.2254355999903,213.23841049999464,213.72136499999033,213.72136499999033,214.02269499999238,214.32222249999177,214.32222249999177,214.62289669999154,right,1,0.29494740000518505,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,147,7,14,right,1,0.26706289999128785,None,14,7,147,2,214.6381105999899,,,,,,,,,214.62341220000235,214.6381105999899,215.12286570000288,215.12286570000288,215.42191979999188,215.72303300000203,215.72303300000203,216.00540369999362,right,1,0.26706289999128785,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,-0.5,invalid,left,148,8,14,left,1,0.4757385999982944,None,14,8,148,8,216.0211949999939,,,,,,,,,216.00585629999114,216.0211949999939,216.50597359999665,216.50597359999665,216.80627649999224,217.1050172999967,217.1050172999967,217.58896870000171,left,1,0.4757385999982944,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,149,9,14,right,1,0.23996979999355972,None,14,9,149,7,217.60488559999794,,,,,,,,,217.58962749999773,217.60488559999794,218.08954529999755,218.08954529999755,218.3896289999975,218.6898768999963,218.6898768999963,218.94047459999274,right,1,0.23996979999355972,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,150,0,15,left,1,0.43851100000028964,None,15,0,150,6,218.9549232999998,,,,,,,,,218.94332170000416,218.9549232999998,219.43956099999195,219.43956099999195,219.7399565999949,220.05606089999492,220.05606089999492,220.5060089000035,left,1,0.43851100000028964,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,0.5,invalid,right,151,1,15,right,1,0.2827485000016168,None,15,1,151,9,220.52284969999164,,,,,,,,,220.50647739999113,220.52284969999164,221.0067385000002,221.0067385000002,221.30651870000293,221.6066667999985,221.6066667999985,221.9057751999935,right,1,0.2827485000016168,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,152,2,15,left,1,0.32313479999720585,None,15,2,152,5,221.92314539999643,,,,,,,,,221.90622099999746,221.92314539999643,222.4066759999987,222.4066759999987,222.70668449999357,223.00627189999796,223.00627189999796,223.33929789999092,left,1,0.32313479999720585,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,153,3,15,right,1,0.2794267999997828,None,15,3,153,7,223.35494639999524,,,,,,,,,223.34198499999184,223.35494639999524,223.83898699999554,223.83898699999554,224.13974159999634,224.4383025999996,224.4383025999996,224.72260670000105,right,1,0.2794267999997828,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,-0.5,invalid,left,154,4,15,left,1,0.34328000000095926,None,15,4,154,8,224.73828589999175,,,,,,,,,224.72319730000163,224.73828589999175,225.2234327000042,225.2234327000042,225.521442199999,225.8230268000043,225.8230268000043,226.1726873000007,left,1,0.34328000000095926,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,155,5,15,left,1,0.3318149000115227,None,15,5,155,4,226.18978980000247,,,,,,,,,226.17616489999637,226.18978980000247,226.67282379999233,226.67282379999233,226.97231879999163,227.27236799999082,227.27236799999082,227.60632969999278,left,1,0.3318149000115227,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,156,6,15,right,1,0.3792136000120081,None,15,6,156,3,227.62184599999455,,,,,,,,,227.60925519999,227.62184599999455,228.12183380000351,228.12183380000351,228.42228579999937,228.7064992999949,228.7064992999949,229.08895249999478,right,1,0.3792136000120081,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,157,7,15,right,1,0.3305625999928452,None,15,7,157,0,229.10523600000306,,,,,,,,,229.08971859999292,229.10523600000306,229.5901434999978,229.5901434999978,229.88993389999087,230.1895155999955,230.1895155999955,230.5234283000027,right,1,0.3305625999928452,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,158,8,15,right,1,0.36652259998663794,None,15,8,158,2,230.53860440000426,,,,,,,,,230.52391000000353,230.53860440000426,231.02235489999293,231.02235489999293,231.32346630000393,231.62339539999084,231.62339539999084,232.00602279999293,right,1,0.36652259998663794,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,159,9,15,left,1,0.31607240000448655,None,15,9,159,1,232.02292529999977,,,,,,,,,232.00864739999815,232.02292529999977,232.50628610000422,232.50628610000422,232.8061971999996,233.1059466000006,233.1059466000006,233.43909189999977,left,1,0.31607240000448655,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,160,0,16,right,1,0.3041388999990886,None,16,0,160,3,233.45530109999527,,,,,,,,,233.44133089999377,233.45530109999527,233.94001849999768,233.94001849999768,234.23996120000083,234.53985549999925,234.53985549999925,234.85604990000138,right,1,0.3041388999990886,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,161,1,16,left,1,0.2751811999914935,None,16,1,161,1,234.8718407999986,,,,,,,,,234.85840070000268,234.8718407999986,235.35511509999924,235.35511509999924,235.67332349999924,235.9562917000003,235.9562917000003,236.23961399999098,left,1,0.2751811999914935,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,162,2,16,right,1,0.24145359999965876,None,16,2,162,2,236.25570049999806,,,,,,,,,236.24231729999883,236.25570049999806,236.73872969999502,236.73872969999502,237.03984089998994,237.34013289998984,237.34013289998984,237.59006499999668,right,1,0.24145359999965876,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,0.5,invalid,right,163,3,16,right,1,0.43249760000617243,None,16,3,163,9,237.60543539999344,,,,,,,,,237.59250820000307,237.60543539999344,238.1068063999992,238.1068063999992,238.38979780000227,238.68908609999926,238.68908609999926,239.1229217999935,right,1,0.43249760000617243,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,164,4,16,left,1,0.3380235999939032,None,16,4,164,5,239.1385322999995,,,,,,,,,239.12343389999296,239.1385322999995,239.6236171999917,239.6236171999917,239.92310369999905,240.2219633999921,240.2219633999921,240.57296429999406,left,1,0.3380235999939032,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,165,5,16,left,1,0.43835150000813883,None,16,5,165,4,240.59032299999672,,,,,,,,,240.57353680000233,240.59032299999672,241.07196999998996,241.07196999998996,241.37335369999346,241.6731240999943,241.6731240999943,242.12429130000237,left,1,0.43835150000813883,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,166,6,16,right,1,0.3138939000054961,None,16,6,166,7,242.13948369999707,,,,,,,,,242.1266719999985,242.13948369999707,242.62363950000145,242.62363950000145,242.940497100004,243.2395489999908,243.2395489999908,243.55604850000236,right,1,0.3138939000054961,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,-0.5,invalid,left,167,7,16,left,1,0.31343249999918044,None,16,7,167,8,243.5724515000038,,,,,,,,,243.55672769999364,243.5724515000038,244.05703979999817,244.05703979999817,244.35603039999842,244.65595129999565,244.65595129999565,244.97298360000423,left,1,0.31343249999918044,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,168,8,16,right,1,0.22790929999609943,None,16,8,168,0,244.98865449998993,,,,,,,,,244.973568100002,244.98865449998993,245.47369489999255,245.47369489999255,245.7738079999981,246.07371019999846,246.07371019999846,246.30608270000084,right,1,0.22790929999609943,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,169,9,16,left,1,0.23460660000273492,None,16,9,169,6,246.3224912000005,,,,,,,,,246.30960880000202,246.3224912000005,246.8057342999964,246.8057342999964,247.10568469999998,247.40645359999326,247.40645359999326,247.6562971999956,left,1,0.23460660000273492,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,170,0,17,left,1,0.4105402999994112,None,17,0,170,5,247.6720290999947,,,,,,,,,247.65690319999703,247.6720290999947,248.15659250000317,248.15659250000317,248.4566407999955,248.75655249999545,248.75655249999545,249.1746368000022,left,1,0.4105402999994112,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,171,1,17,right,1,0.3009894999995595,None,17,1,171,3,249.18812589999288,,,,,,,,,249.17733859999862,249.18812589999288,249.69012250000378,249.69012250000378,249.97390240000095,250.28881929999625,250.28881929999625,250.6063032999955,right,1,0.3009894999995595,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,0.5,invalid,right,172,2,17,right,1,0.3572616999881575,None,17,2,172,9,250.62372380000306,,,,,,,,,250.609123000002,250.62372380000306,251.1068871000025,251.1068871000025,251.4058301999903,251.70703160000267,251.70703160000267,252.07359309999447,right,1,0.3572616999881575,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,173,3,17,right,1,0.31451370001013856,None,17,3,173,7,252.08904249999614,,,,,,,,,252.07577409999794,252.08904249999614,252.57312960000127,252.57312960000127,252.89052299999457,253.1905429000035,253.1905429000035,253.5067926999909,right,1,0.31451370001013856,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,-0.5,invalid,left,174,4,17,left,1,0.38571539999975357,None,17,4,174,8,253.52230810000037,,,,,,,,,253.50726369999757,253.52230810000037,254.0073185999936,254.0073185999936,254.30727209999168,254.60764289999497,254.60764289999497,255.00658380000095,left,1,0.38571539999975357,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,175,5,17,left,1,0.2757628000108525,None,17,5,175,4,255.02400829999533,,,,,,,,,255.0094403999974,255.02400829999533,255.5069899999944,255.5069899999944,255.82334970000375,256.10695329999726,256.10695329999726,256.3912311000022,left,1,0.2757628000108525,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,176,6,17,left,1,0.2399032000103034,None,17,6,176,1,256.4053677999909,,,,,,,,,256.3920250999945,256.4053677999909,256.90567900000315,256.90567900000315,257.2073512999923,257.50730979999935,257.50730979999935,257.7562190000026,left,1,0.2399032000103034,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,177,7,17,right,1,0.2706668000028003,None,17,7,177,0,257.77272249999805,,,,,,,,,257.75985370000126,257.77272249999805,258.25696909999533,258.25696909999533,258.5567551999993,258.8558100999944,258.8558100999944,259.13955009999336,right,1,0.2706668000028003,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,178,8,17,left,1,0.27424069998960476,None,17,8,178,6,259.15556169999763,,,,,,,,,259.14248470000166,259.15556169999763,259.64036869999836,259.64036869999836,259.94054799999867,260.2403454000014,260.2403454000014,260.52327859999787,left,1,0.27424069998960476,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,179,9,17,right,1,0.23078199999872595,None,17,9,179,2,260.54035009999643,,,,,,,,,260.5256928000017,260.54035009999643,261.0235068000038,261.0235068000038,261.32240119999915,261.6238799999992,261.6238799999992,261.85750559999724,right,1,0.23078199999872595,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,180,0,18,left,1,0.22655930000473745,None,18,0,180,6,261.8729777999979,,,,,,,,,261.85983410000335,261.8729777999979,262.3563148999965,262.3563148999965,262.65729519999877,262.95728390000295,262.95728390000295,263.1907444999961,left,1,0.22655930000473745,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,181,1,18,left,1,0.246488099990529,None,18,1,181,5,263.2062586999964,,,,,,,,,263.1913740000018,263.2062586999964,263.70732259999204,263.70732259999204,263.9908471999952,264.29042609999306,264.29042609999306,264.5405720999988,left,1,0.246488099990529,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,182,2,18,right,1,0.26396729999396484,None,18,2,182,0,264.5558839000005,,,,,,,,,264.5430844999937,264.5558839000005,265.0390228000033,265.0390228000033,265.3402636999963,265.640235999992,265.640235999992,265.90733229999023,right,1,0.26396729999396484,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,0.5,invalid,right,183,3,18,right,1,0.3763199000095483,None,18,3,183,9,265.92214329999115,,,,,,,,,265.9105092999962,265.92214329999115,266.4071568999934,266.4071568999934,266.7072737999988,267.0071011999971,267.0071011999971,267.3913881999906,right,1,0.3763199000095483,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,184,4,18,right,1,0.2851405999972485,None,18,4,184,2,267.40508189999673,,,,,,,,,267.39430299999367,267.40508189999673,267.90743540000403,267.90743540000403,268.190852300002,268.5055843000009,268.5055843000009,268.80665579999913,right,1,0.2851405999972485,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,185,5,18,left,1,0.2691767000069376,None,18,5,185,1,268.823767599999,,,,,,,,,268.80899629999476,268.823767599999,269.30736619999516,269.30736619999516,269.60573809999914,269.90740379999625,269.90740379999625,270.19118049999815,left,1,0.2691767000069376,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,186,6,18,left,1,0.2796304999938002,None,18,6,186,4,270.20678589999443,,,,,,,,,270.1919651999924,270.20678589999443,270.69099509999796,270.69099509999796,270.9901672999986,271.2904181999911,271.2904181999911,271.5733363000036,left,1,0.2796304999938002,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,-0.5,invalid,left,187,7,18,left,1,0.4326883000030648,None,18,7,187,8,271.5892429999949,,,,,,,,,271.57625289999123,271.5892429999949,272.073366800003,272.073366800003,272.374141399996,272.67259780000313,272.67259780000313,273.1065280999901,left,1,0.4326883000030648,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,188,8,18,right,1,0.26481749999220483,None,18,8,188,3,273.12262239999836,,,,,,,,,273.1070456000016,273.12262239999836,273.60756969999056,273.60756969999056,273.9072309000039,274.20577040000353,274.20577040000353,274.473367700004,right,1,0.26481749999220483,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,189,9,18,right,1,0.3166841000056593,None,18,9,189,7,274.490269300004,,,,,,,,,274.4740052999987,274.490269300004,274.974017200002,274.974017200002,275.2743890999991,275.57388509999146,275.57388509999146,275.90689269998984,right,1,0.3166841000056593,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,190,0,19,left,1,0.2967577999952482,None,19,0,190,6,275.92240270000184,,,,,,,,,275.9094393999985,275.92240270000184,276.4069734999939,276.4069734999939,276.70769359999395,277.00638039999467,277.00638039999467,277.3072596999991,left,1,0.2967577999952482,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,191,1,19,right,1,0.26503840000077616,None,19,1,191,2,277.32274000000325,,,,,,,,,277.3097420999984,277.32274000000325,277.80716830000165,277.80716830000165,278.107631699997,278.42477759999747,278.42477759999747,278.70760169999267,right,1,0.26503840000077616,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,192,2,19,right,1,0.3450540999911027,None,19,2,192,7,278.7232435000042,,,,,,,,,278.7081665000005,278.7232435000042,279.2069049999991,279.2069049999991,279.52238619999844,279.807836699998,279.807836699998,280.1568552999961,right,1,0.3450540999911027,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,193,3,19,left,1,0.2763321999955224,None,19,3,193,5,280.1724056999956,,,,,,,,,280.1596217999904,280.1724056999956,280.6572479000024,280.6572479000024,280.9572715999966,281.2574093000003,281.2574093000003,281.54119599999103,left,1,0.2763321999955224,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,-0.5,invalid,left,194,4,19,left,1,0.3999194000061834,None,19,4,194,8,281.55668909999076,,,,,,,,,281.54369209999277,281.55668909999076,282.04099880000285,282.04099880000285,282.3572899999999,282.64058320000186,282.64058320000186,283.0566675000009,left,1,0.3999194000061834,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,0.5,invalid,right,195,5,19,right,1,0.3430175999965286,None,19,5,195,9,283.07337919999554,,,,,,,,,283.0590024999983,283.07337919999554,283.5578294000006,283.5578294000006,283.8560945999925,284.15742119999777,284.15742119999777,284.5070803999988,right,1,0.3430175999965286,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
→,0.5,valid,right,196,6,19,right,1,0.3249427000118885,None,19,6,196,0,284.5233395999967,,,,,,,,,284.5100761999929,284.5233395999967,285.0073246999964,285.0073246999964,285.3074148000014,285.60607529999106,285.60607529999106,285.9409774999949,right,1,0.3249427000118885,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,197,7,19,left,1,0.3479709999955958,None,19,7,197,4,285.957622300004,,,,,,,,,285.9434191999899,285.957622300004,286.44045229999756,286.44045229999756,286.74066769999627,287.04049269999086,287.04049269999086,287.3913726000028,left,1,0.3479709999955958,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
←,-0.5,valid,left,198,8,19,left,1,0.38205939999897964,None,19,8,198,1,287.4062791000033,,,,,,,,,287.39192319998983,287.4062791000033,287.89115159999346,287.89115159999346,288.19114029999764,288.49084559999756,288.49084559999756,288.8902090999909,left,1,0.38205939999897964,None,,,,03,001,2025-11-14_20h52.05.215,cueing_task_exp,,2025.1.1,60.64877204026198,2025-11-14 20h52.20.743092 +0530,
