cue_arrow,target_x,condition,corr_Ans,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,start_key.started,welcome.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,fixation.started,fixation.stopped,cue_text.started,cue_text.stopped,target.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,thankyou.started,text.started,thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
←,-0.5,valid,left,65,5,6,left,1,0.934408799992525,None,6,5,65,1,124.06268419999105,,,,,,,,,124.04862699999649,124.06268419999105,124.54697080000187,124.54697080000187,124.84698429999116,125.14664799999446,125.14664799999446,126.09630809999362,left,1,0.934408799992525,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,66,6,6,right,1,0.40177589999802876,None,6,6,66,2,126.1134849999944,,,,,,,,,126.09846629999811,126.1134849999944,126.59745040000416,126.59745040000416,126.8972489000007,127.19735790000414,127.19735790000414,127.61380520000239,right,1,0.40177589999802876,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,67,7,6,left,1,0.3803067000117153,None,6,7,67,4,127.63096779999614,,,,,,,,,127.61636869999347,127.63096779999614,128.11417919999803,128.11417919999803,128.41317059998983,128.71401250000054,128.71401250000054,129.0978172000032,left,1,0.3803067000117153,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,68,8,6,right,1,0.3253772000025492,None,6,8,68,7,129.11184139999386,,,,,,,,,129.10110230000282,129.11184139999386,129.6139925000025,129.6139925000025,129.89747779999743,130.21371409999847,130.21371409999847,130.547336299991,right,1,0.3253772000025492,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,-0.5,invalid,left,69,9,6,left,1,0.4922772999998415,None,6,9,69,8,130.56302960000176,,,,,,,,,130.54793559999962,130.56302960000176,131.04574539999885,131.04574539999885,131.3474661999935,131.6474767000036,131.6474767000036,132.1474884999916,left,1,0.4922772999998415,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,0.5,invalid,right,70,0,7,right,1,0.6937512999866158,None,7,0,70,9,132.16304849999142,,,,,,,,,132.1503490000032,132.16304849999142,132.66444389999378,132.66444389999378,132.94754729999113,133.24680549999175,133.24680549999175,133.94659419999516,right,1,0.6937512999866158,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,71,1,7,left,1,1.2809636000019964,None,7,1,71,4,133.96364699999685,,,,,,,,,133.947061999992,133.96364699999685,134.4473949999956,134.4473949999956,134.74740039999597,135.04566139999952,135.04566139999952,136.33040049999545,left,1,1.2809636000019964,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,72,2,7,left,1,0.5860247999953572,None,7,2,72,1,136.34634219999134,,,,,,,,,136.33093559999543,136.34634219999134,136.83013940000092,136.83013940000092,137.13013299999875,137.44585989999177,137.44585989999177,138.04671310000413,left,1,0.5860247999953572,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,73,3,7,right,1,0.33270649999030866,None,7,3,73,3,138.06336539999756,,,,,,,,,138.048913599996,138.06336539999756,138.54563459999918,138.54563459999918,138.8475230999902,139.14785890000348,139.14785890000348,139.49731989999418,right,1,0.33270649999030866,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,74,4,7,left,1,0.321121500004665,None,7,4,74,5,139.51307699999597,,,,,,,,,139.49949659999402,139.51307699999597,140.00076509999053,140.00076509999053,140.29664819999016,140.59787830000278,140.59787830000278,140.93122519999451,left,1,0.321121500004665,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,75,5,7,left,1,0.4525932000105968,None,7,5,75,6,140.94653010000184,,,,,,,,,140.93191109999316,140.94653010000184,141.43082870000217,141.43082870000217,141.72977340000216,142.04696179999155,142.04696179999155,142.51325609999185,left,1,0.4525932000105968,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,76,6,7,right,1,0.353620800000499,None,7,6,76,7,142.53047060000245,,,,,,,,,142.51635369998985,142.53047060000245,143.01393559999997,143.01393559999997,143.31394459999865,143.613188599993,143.613188599993,143.9807712000038,right,1,0.353620800000499,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,-0.5,invalid,left,77,7,7,left,1,0.4397430999961216,None,7,7,77,8,143.99774979999347,,,,,,,,,143.9812447000004,143.99774979999347,144.47996349999448,144.47996349999448,144.78074259999266,145.07916619999742,145.07916619999742,145.53036019999126,left,1,0.4397430999961216,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,78,8,7,right,1,0.39005830000678543,None,7,8,78,2,145.54712200000358,,,,,,,,,145.53085369999462,145.54712200000358,146.04768989999138,146.04768989999138,146.3298294999986,146.6310453999904,146.6310453999904,147.03188629999931,right,1,0.39005830000678543,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,79,9,7,right,1,0.8677828999934718,None,7,9,79,0,147.04582659999141,,,,,,,,,147.03260619999492,147.04582659999141,147.53102209999633,147.53102209999633,147.84770420000132,148.1465962999937,148.1465962999937,149.03000309999334,right,1,0.8677828999934718,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,80,0,8,right,1,0.618294900006731,None,8,0,80,0,149.04716010000266,,,,,,,,,149.0304504999949,149.04716010000266,149.54774159999215,149.54774159999215,149.83090790000279,150.13075799999933,150.13075799999933,150.7634487000032,right,1,0.618294900006731,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,81,1,8,right,1,0.4434322000015527,None,8,1,81,2,150.77946099999826,,,,,,,,,150.76390079999692,150.77946099999826,151.26366820000112,151.26366820000112,151.56435220000276,151.8644501999952,151.8644501999952,152.31379549999838,right,1,0.4434322000015527,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,82,2,8,right,1,0.3963993999932427,None,8,2,82,7,152.32998090000183,,,,,,,,,152.31429709999065,152.32998090000183,152.83008169999812,152.83008169999812,153.1145131999947,153.41395829999237,153.41395829999237,153.81504229998973,right,1,0.3963993999932427,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,83,3,8,left,1,0.5060016000061296,None,8,3,83,6,153.8291021999903,,,,,,,,,153.81777939999301,153.8291021999903,154.31450359999144,154.31450359999144,154.63088949999656,154.91421190000256,154.91421190000256,155.43148610000208,left,1,0.5060016000061296,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,0.5,invalid,right,84,4,8,right,1,0.4334789999993518,None,8,4,84,9,155.44609460000356,,,,,,,,,155.43204559999867,155.44609460000356,155.9474932000012,155.9474932000012,156.23095589999866,156.53152299999783,156.53152299999783,156.98027739999816,right,1,0.4334789999993518,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,85,5,8,left,1,1.2656852000072831,None,8,5,85,5,156.9967469999974,,,,,,,,,156.9809024999995,156.9967469999974,157.48100200000044,157.48100200000044,157.78125549999822,158.07931299999473,158.07931299999473,159.34720469999593,left,1,1.2656852000072831,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,86,6,8,left,1,0.8340848999941954,None,8,6,86,4,159.36278660000244,,,,,,,,,159.34769239999878,159.36278660000244,159.86426600000414,159.86426600000414,160.14783410000382,160.44764709999436,160.44764709999436,161.2965908999904,left,1,0.8340848999941954,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,-0.5,invalid,left,87,7,8,left,1,0.4016025000018999,None,8,7,87,8,161.31445689999964,,,,,,,,,161.29894229999627,161.31445689999964,161.79795989999548,161.79795989999548,162.0974786000006,162.3979643999919,162.3979643999919,162.81372819999524,left,1,0.4016025000018999,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,88,8,8,left,1,0.8887060999986716,None,8,8,88,1,162.83071290000225,,,,,,,,,162.81589699999313,162.83071290000225,163.31460469999,163.31460469999,163.6146657999925,163.91469229999348,163.91469229999348,164.8142799999914,left,1,0.8887060999986716,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,89,9,8,right,1,0.6860693999915384,None,8,9,89,3,164.82957539999916,,,,,,,,,164.81647579999117,164.82957539999916,165.31464779999806,165.31464779999806,165.6146512999985,165.91469659999711,165.91469659999711,166.61433419999958,right,1,0.6860693999915384,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,0.5,invalid,right,90,0,9,right,1,0.9355264000041643,None,9,0,90,9,166.63043989999278,,,,,,,,,166.61648169999535,166.63043989999278,167.11451089999173,167.11451089999173,167.4141776000033,167.71451039999374,167.71451039999374,168.66437869999208,right,1,0.9355264000041643,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,91,1,9,right,1,0.7852646000101231,None,9,1,91,2,168.68154419999337,,,,,,,,,168.66662439999345,168.68154419999337,169.1644656999997,169.1644656999997,169.4648898000014,169.76470489999338,169.76470489999338,170.5641004999925,right,1,0.7852646000101231,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,92,2,9,left,1,0.4880318000068655,None,9,2,92,5,170.58077079999202,,,,,,,,,170.56628030000138,170.58077079999202,171.06402009999147,171.06402009999147,171.3648339999927,171.6648523999902,171.6648523999902,172.1648217000038,left,1,0.4880318000068655,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,93,3,9,left,1,0.4576849000004586,None,9,3,93,4,172.1807792999898,,,,,,,,,172.16530469999998,172.1807792999898,172.66483949999383,172.66483949999383,172.9646853000013,173.26548030000413,173.26548030000413,173.73125389999768,left,1,0.4576849000004586,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,94,4,9,left,1,0.5019443000055617,None,9,4,94,6,173.74792799999705,,,,,,,,,173.7317020999908,173.74792799999705,174.2315449000016,174.2315449000016,174.53083789999073,174.8311032999918,174.8311032999918,175.34788560000015,left,1,0.5019443000055617,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,95,5,9,right,1,0.450927199999569,None,9,5,95,3,175.36320819999673,,,,,,,,,175.35007449999102,175.36320819999673,175.8465021000011,175.8465021000011,176.14825440000277,176.4481819999928,176.4481819999928,176.91483529999095,right,1,0.450927199999569,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,96,6,9,left,1,0.4880396000080509,None,9,6,96,1,176.9300319000031,,,,,,,,,176.91734499999438,176.9300319000031,177.41386000000057,177.41386000000057,177.7149422999937,178.03146749999723,178.03146749999723,178.5305714999995,left,1,0.4880396000080509,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,-0.5,invalid,left,97,7,9,left,1,0.8686881000030553,None,9,7,97,8,178.54773439999553,,,,,,,,,178.53270100000373,178.54773439999553,179.03143350000028,179.03143350000028,179.33110539999325,179.63197089999449,179.63197089999449,180.51447819999885,left,1,0.8686881000030553,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,98,8,9,right,1,0.6064861000049859,None,9,8,98,0,180.52981140000338,,,,,,,,,180.51493779999146,180.52981140000338,181.0148121999955,181.0148121999955,181.3149071999942,181.61490899999626,181.61490899999626,182.23090819999925,right,1,0.6064861000049859,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,99,9,9,right,1,0.5585101000033319,None,9,9,99,7,182.24793440000212,,,,,,,,,182.23136439999507,182.24793440000212,182.73197729999083,182.73197729999083,183.03090610000072,183.3319407999952,183.3319407999952,183.89743119999184,right,1,0.5585101000033319,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,100,0,10,left,1,0.5574285999900894,None,10,0,100,4,183.9134791999968,,,,,,,,,183.89992029999848,183.9134791999968,184.39653199999884,184.39653199999884,184.69712699999218,184.99801290000323,184.99801290000323,185.56588529999135,left,1,0.5574285999900894,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,101,1,10,left,1,0.6399283000064315,None,10,1,101,6,185.57999009999912,,,,,,,,,185.5665963999927,185.57999009999912,186.0817027000012,186.0817027000012,186.38171590000275,186.681540199992,186.681540199992,187.33115759999782,left,1,0.6399283000064315,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,102,2,10,right,1,0.38408060000801925,None,10,2,102,7,187.3474234000023,,,,,,,,,187.33371690000058,187.3474234000023,187.8474172999995,187.8474172999995,188.14796799999021,188.43169519999356,188.43169519999356,188.83145640000293,right,1,0.38408060000801925,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,103,3,10,right,1,0.48436459999356885,None,10,3,103,3,188.84769319999032,,,,,,,,,188.83192979999876,188.84769319999032,189.33189439999114,189.33189439999114,189.63178579999658,189.93167069999618,189.93167069999618,190.43201069999486,right,1,0.48436459999356885,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,-0.5,invalid,left,104,4,10,left,1,0.6213310000021011,None,10,4,104,8,190.44814029999543,,,,,,,,,190.43281410000054,190.44814029999543,190.93119669999578,190.93119669999578,191.23068759999296,191.5309852999926,191.5309852999926,192.16519379999954,left,1,0.6213310000021011,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,0.5,invalid,right,105,5,10,right,1,0.6456867000088096,None,10,5,105,9,192.18037580000237,,,,,,,,,192.16770439999527,192.18037580000237,192.66433790000156,192.66433790000156,192.9817866999947,193.2646645999921,193.2646645999921,193.91420319999452,right,1,0.6456867000088096,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,106,6,10,left,1,0.5969848999957321,None,10,6,106,1,193.93078189999505,,,,,,,,,193.91465459999745,193.93078189999505,194.4148589999968,194.4148589999968,194.7131309999968,195.01510049999342,195.01510049999342,195.61409000000276,left,1,0.5969848999957321,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,107,7,10,right,1,0.7195606999885058,None,10,7,107,0,195.6301020999963,,,,,,,,,195.61628229999042,195.6301020999963,196.11476899999252,196.11476899999252,196.41363640000054,196.71442849999585,196.71442849999585,197.44814049999695,right,1,0.7195606999885058,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,108,8,10,right,1,0.4458244999987073,None,10,8,108,2,197.46484159999818,,,,,,,,,197.44861530000344,197.46484159999818,197.94743810000364,197.94743810000364,198.26494219999586,198.5478643999959,198.5478643999959,198.99899729999015,right,1,0.4458244999987073,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,109,9,10,left,1,0.4893968000105815,None,10,9,109,5,199.0128177000006,,,,,,,,,199.00168859999394,199.0128177000006,199.49825019999116,199.49825019999116,199.79835949999688,200.09781969999312,200.09781969999312,200.5991015999898,left,1,0.4893968000105815,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,110,0,11,left,1,0.7864762999961386,None,11,0,110,5,200.61420739999448,,,,,,,,,200.59986790000403,200.61420739999448,201.1143821000005,201.1143821000005,201.39848309999797,201.69801949999237,201.69801949999237,202.49816879999707,left,1,0.7864762999961386,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,111,1,11,right,1,0.6587636999902315,None,11,1,111,2,202.51422959999763,,,,,,,,,202.50122510000074,202.51422959999763,202.99799439999333,202.99799439999333,203.2986433999904,203.59897140000248,203.59897140000248,204.26504899999418,right,1,0.6587636999902315,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,0.5,invalid,right,112,2,11,right,1,1.2170354000118095,None,11,2,112,9,204.28149329998996,,,,,,,,,204.26723909999419,204.28149329998996,204.76504489999206,204.76504489999206,205.08170059999975,205.36509249999654,205.36509249999654,206.59836029999133,right,1,1.2170354000118095,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,113,3,11,right,1,0.7564082000026247,None,11,3,113,7,206.61561759999313,,,,,,,,,206.60095120000187,206.61561759999313,207.0987374999968,207.0987374999968,207.39743339999404,207.69880859999103,207.69880859999103,208.4647169999953,right,1,0.7564082000026247,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,114,4,11,right,1,0.4301336999924388,None,11,4,114,3,208.48197579999396,,,,,,,,,208.4651698999951,208.48197579999396,208.96560179999506,208.96560179999506,209.2654157999932,209.5648602000001,209.5648602000001,209.9984559000004,right,1,0.4301336999924388,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,-0.5,invalid,left,115,5,11,left,1,0.5370499999989988,None,11,5,115,8,210.01373389999208,,,,,,,,,209.9989821999916,210.01373389999208,210.49913460000244,210.49913460000244,210.79851389999385,211.09892969999055,211.09892969999055,211.64871850000054,left,1,0.5370499999989988,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,116,6,11,right,1,1.0155917000083718,None,11,6,116,0,211.66484830000263,,,,,,,,,211.6492423000018,211.66484830000263,212.14859419999993,212.14859419999993,212.46520459999738,212.74867200000153,212.74867200000153,213.76556739999796,right,1,1.0155917000083718,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,117,7,11,left,1,0.6235760999988997,None,11,7,117,4,213.78062379999028,,,,,,,,,213.76800619999995,213.78062379999028,214.28176779999922,214.28176779999922,214.56498860000283,214.88222189999942,214.88222189999942,215.51448460000393,left,1,0.6235760999988997,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,118,8,11,left,1,0.4132384999975329,None,11,8,118,1,215.5321857999952,,,,,,,,,215.51493710000068,215.5321857999952,216.01542729999346,216.01542729999346,216.3149807000009,216.6153173999919,216.6153173999919,217.03193089998967,left,1,0.4132384999975329,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,119,9,11,left,1,0.5856861999927787,None,11,9,119,6,217.0470304999908,,,,,,,,,217.03245820000302,217.0470304999908,217.5487995000003,217.5487995000003,217.83215210000344,218.1321389999939,218.1321389999939,218.7320347999921,left,1,0.5856861999927787,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,0.5,invalid,right,120,0,12,right,1,0.5761760999885155,None,12,0,120,9,218.74896050000098,,,,,,,,,218.73248350000358,218.74896050000098,219.2323100999929,219.2323100999929,219.54868449999776,219.83236889999534,219.83236889999534,220.4153035999916,right,1,0.5761760999885155,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,-0.5,invalid,left,121,1,12,left,1,1.1621255000063684,None,12,1,121,8,220.43155969999498,,,,,,,,,220.41747299999406,220.43155969999498,220.93222930000047,220.93222930000047,221.21432780000032,221.51459009999235,221.51459009999235,222.68220290000318,left,1,1.1621255000063684,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,122,2,12,left,1,0.7750802000082331,None,12,2,122,1,222.69831690000137,,,,,,,,,222.6847357999941,222.69831690000137,223.18142870000156,223.18142870000156,223.48122829999193,223.78224279999267,223.78224279999267,224.56516469999042,left,1,0.7750802000082331,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,123,3,12,right,1,0.39277880000008736,None,12,3,123,2,224.58050650000223,,,,,,,,,224.56740539999737,224.58050650000223,225.06536459999916,225.06536459999916,225.3657547000039,225.66470290000143,225.66470290000143,226.06545929999265,right,1,0.39277880000008736,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,124,4,12,left,1,0.42164749999938067,None,12,4,124,5,226.08097100000305,,,,,,,,,226.06782050000038,226.08097100000305,226.56588389999524,226.56588389999524,226.865510299991,227.16555989999324,227.16555989999324,227.59926760000235,left,1,0.42164749999938067,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,125,5,12,left,1,0.44646029999421444,None,12,5,125,4,227.6140713999921,,,,,,,,,227.59981639999023,227.6140713999921,228.09830440000223,228.09830440000223,228.39919509999163,228.71521999999823,228.71521999999823,229.16531199999736,left,1,0.44646029999421444,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,126,6,12,right,1,0.30872820000513457,None,12,6,126,3,229.17999710000004,,,,,,,,,229.1688492999965,229.17999710000004,229.6655946999963,229.6655946999963,229.9654373999947,230.26463750000403,230.26463750000403,230.5834562999953,right,1,0.30872820000513457,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,127,7,12,right,1,0.3533121999935247,None,12,7,127,7,230.59798369999044,,,,,,,,,230.5839563999907,230.59798369999044,231.09724390000338,231.09724390000338,231.39897429999837,231.6988069999934,231.6988069999934,232.06546199999866,right,1,0.3533121999935247,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,128,8,12,left,1,0.4553594000026351,None,12,8,128,6,232.08238159999019,,,,,,,,,232.06803929999296,232.08238159999019,232.56648209999548,232.56648209999548,232.8658623999945,233.16615769999044,233.16615769999044,233.63285569999425,left,1,0.4553594000026351,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
→,0.5,valid,right,129,9,12,right,1,0.42636420000053477,None,12,9,129,0,233.6478594999935,,,,,,,,,233.63530969999556,233.6478594999935,234.1324295999948,234.1324295999948,234.4315263000026,234.73228660000314,234.73228660000314,235.16580879999674,right,1,0.42636420000053477,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,0.5,invalid,right,130,0,13,right,1,1.2525840000016615,None,13,0,130,9,235.18226879999565,,,,,,,,,235.1679823000013,235.18226879999565,235.66589190000377,235.66589190000377,235.9640184000018,236.26555359999475,236.26555359999475,237.531696799997,right,1,1.2525840000016615,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
←,-0.5,valid,left,131,1,13,left,1,0.8994861999963177,None,13,1,131,4,237.54916929999308,,,,,,,,,237.5321721999935,237.54916929999308,238.03074980000383,238.03074980000383,238.33212809999532,238.63091419999546,238.63091419999546,239.53235829999903,left,1,0.8994861999963177,None,,,,02,001,2025-11-14_20h16.24.165,cueing_task_exp,,2025.1.1,59.704664904256454,2025-11-14 20h16.34.643965 +0530,
