reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
80,101,14,81,81,0,t,1.9827766000089468,None,0,81,81,17,350.01220879999164,,350.0009385000012,350.01220879999164,350.997063399991,350.997063399991,351.01315529999556,352.98071560000244,t,1.9827766000089468,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
5,30,68,82,82,0,t,3.089263200003188,None,0,82,82,16,352.9952661999996,,352.9852350000001,352.9952661999996,353.99733139999444,353.99733139999444,353.99733139999444,357.0980867999897,t,3.089263200003188,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
34,40,186,83,83,0,t,2.0134139000001596,None,0,83,83,72,357.11268979999295,,357.1021825999924,357.11268979999295,358.0974758999946,358.0974758999946,358.11408149999625,360.11489159999473,t,2.0134139000001596,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
99,130,36,84,84,0,t,4.946514499999466,None,0,84,84,28,360.1283328999998,,360.1191797999927,360.1283328999998,361.1146960999904,361.1146960999904,361.1307694999996,366.06489369999326,t,4.946514499999466,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
68,79,7,85,85,0,t,1.9969359999959124,None,0,85,85,93,366.0795728999947,,366.0687508999981,366.0795728999947,367.06315039999026,367.06315039999026,367.0813649999909,369.0650161999947,t,1.9969359999959124,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
144,187,33,86,86,0,t,2.0764723000029335,None,0,86,86,86,369.08005520000006,,369.0702120999922,369.08005520000006,370.0642342999927,370.0642342999927,370.0815423000022,372.148237699992,t,2.0764723000029335,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
76,99,195,87,87,0,t,1.6471206999995047,None,0,87,87,73,372.1631348999945,,372.1519593999983,372.1631348999945,373.1483728000021,373.1483728000021,373.1650021999958,374.7986622000026,t,1.6471206999995047,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
99,111,88,88,88,0,t,3.5705487999948673,None,0,88,88,50,374.8125190999999,,374.80305529999896,374.8125190999999,375.7981643999956,375.7981643999956,375.814526999995,379.38098589998845,t,3.5705487999948673,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
13,60,27,89,89,0,t,1.8959459000034258,None,0,89,89,14,379.39880979999725,,379.3843760000018,379.39880979999725,380.381930699994,380.381930699994,380.3990482999943,382.28251209999144,t,1.8959459000034258,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
52,96,8,90,90,0,t,3.0959499000018695,None,0,90,90,11,382.2962431999913,,382.2870389000018,382.2962431999913,383.2817320999893,383.2817320999893,383.29860100000224,386.38333579999744,t,3.0959499000018695,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
123,142,61,91,91,0,t,4.297377599999891,None,0,91,91,82,386.3972606000025,,386.38753429999633,386.3972606000025,387.3985653999989,387.3985653999989,387.3985653999989,391.6995276999951,t,4.297377599999891,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
181,209,22,92,92,0,t,5.658239900003537,None,0,92,92,90,391.7135513999965,,391.7042755000002,391.7135513999965,392.6994393999921,392.6994393999921,392.7162660999893,398.3666278999881,t,5.658239900003537,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
67,113,64,93,93,0,t,1.8597000999870943,None,0,93,93,66,398.38121399999363,,398.3703247999947,398.38121399999363,399.3667581999907,399.3667581999907,399.3820721999946,401.2334945999901,t,1.8597000999870943,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
66,110,10,94,94,0,l,3.1222067000053357,None,0,94,94,36,401.2475238999905,,401.238285200001,401.2475238999905,402.24997489999805,402.24997489999805,402.24997489999805,405.383167699998,l,3.1222067000053357,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
84,109,21,95,95,0,l,6.443462499999441,None,0,95,95,46,405.39806419999513,,405.38660379999783,405.39806419999513,406.38379929999064,406.38379929999064,406.39968679999583,412.83434560000023,l,6.443462499999441,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
25,32,16,96,96,0,t,1.8427091999910772,None,0,96,96,75,412.8490624999977,,412.83902970000054,412.8490624999977,413.8333084999904,413.8333084999904,413.8506183999998,415.68490959999326,t,1.8427091999910772,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
87,97,132,97,97,0,t,2.708466399999452,None,0,97,97,29,415.6981148999912,,415.6886333000002,415.6981148999912,416.70101160000195,416.70101160000195,416.70101160000195,419.4180367999943,t,2.708466399999452,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
94,100,56,98,98,0,t,2.20205619999615,None,0,98,98,60,419.43173229999957,,419.4228097000014,419.43173229999957,420.41585839999607,420.41585839999607,420.4344326999999,422.6335110999935,t,2.20205619999615,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
165,199,200,99,99,0,t,2.3786923000006936,None,0,99,99,99,422.6503686999931,,422.63706119998824,422.6503686999931,423.6326624999929,423.6326624999929,423.6678205999924,426.0183121000009,t,2.3786923000006936,None,002,001,2025-10-28_14h06.06.443,delay_discounting_exp,,2025.1.1,59.577109761026605,2025-10-28 14h06.14.236405 +0530,
