reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
10,20,33,81,81,0,t,4.2183488000009675,None,0,81,81,7,506.08568069999455,,506.0767205000011,506.08568069999455,507.08763189999445,507.08763189999445,507.08763189999445,511.3209690999938,t,4.2183488000009675,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
60,97,58,82,82,0,t,2.629922300009639,None,0,82,82,22,511.33693089999724,,511.3244654000009,511.33693089999724,512.3215580999968,512.3215580999968,512.3365640999982,514.9542109999893,t,2.629922300009639,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
67,113,64,83,83,0,t,7.137371200005873,None,0,83,83,66,514.9701200999989,,514.9588732999982,514.9701200999989,515.9549988999934,515.9549988999934,515.9716306999908,523.104419700001,t,7.137371200005873,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
67,75,119,84,84,0,t,3.2378688999888254,None,0,84,84,5,523.1212105000013,,523.1083280000021,523.1212105000013,524.1056054999935,524.1056054999935,524.1226104999951,527.3549526999996,t,3.2378688999888254,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
167,181,164,85,85,0,t,2.6213426000031177,None,0,85,85,97,527.3713408999902,,527.3597213999892,527.3713408999902,528.3543718000001,528.3543718000001,528.3707255999907,530.9890336999961,t,2.6213426000031177,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
96,98,128,86,86,0,t,4.378361399998539,None,0,86,86,77,531.0051271999982,,530.9925780999911,531.0051271999982,532.0061838999973,532.0061838999973,532.0061838999973,536.3893824999977,t,4.378361399998539,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
18,90,142,87,87,0,t,6.1694045000040205,None,0,87,87,20,536.4045440999907,,536.3941818999883,536.4045440999907,537.4050315999921,537.4050315999921,537.4050315999921,543.5892131,t,6.1694045000040205,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
103,144,73,88,88,0,t,11.509620700002415,None,0,88,88,92,543.6059400999948,,543.5928437999974,543.6059400999948,544.5884682999895,544.5884682999895,544.6052220999991,556.1076925999951,t,11.509620700002415,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
85,105,13,89,89,0,t,7.792195599991828,None,0,89,89,78,556.1220265000011,,556.1126159999985,556.1220265000011,557.1229084999941,557.1229084999941,557.1229084999941,564.9239755000017,t,7.792195599991828,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
72,105,166,90,90,0,t,5.592790900002001,None,0,90,90,44,564.9396791999898,,564.927674999999,564.9396791999898,565.9246167999954,565.9246167999954,565.9414697999891,571.5239352999924,t,5.592790900002001,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
36,84,12,91,91,0,t,2.1713345000025583,None,0,91,91,49,571.5398491999949,,571.5285755999939,571.5398491999949,572.5251405999879,572.5251405999879,572.5420097999886,574.7090148999996,t,2.1713345000025583,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
100,120,180,92,92,0,t,4.677205700005288,None,0,92,92,81,574.7231977999909,,574.7132447999902,574.7231977999909,575.7079564999876,575.7079564999876,575.7235619999992,580.3912663999945,t,4.677205700005288,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
111,150,187,93,93,0,t,7.013694599998416,None,0,93,93,47,580.4062510999938,,580.3971677999943,580.4062510999938,581.3921853999927,581.3921853999927,581.4083161000017,588.4094129000005,t,7.013694599998416,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
101,119,100,94,94,0,t,1.4475763000082225,None,0,94,94,80,588.4237279999943,,588.4133423999883,588.4237279999943,589.4261961000011,589.4261961000011,589.4261961000011,590.8758965999878,t,1.4475763000082225,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
77,113,79,95,95,0,t,1.5311901999957627,None,0,95,95,35,590.8908262999903,,590.8800493000017,590.8908262999903,591.8758346999966,591.8758346999966,591.8927505999891,593.4096099999879,t,1.5311901999957627,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
112,142,6,96,96,0,t,2.901346200000262,None,0,96,96,54,593.4250855999999,,593.4134017999895,593.4250855999999,594.4092715000006,594.4092715000006,594.4260328999953,597.3254528999969,t,2.901346200000262,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
165,199,200,97,97,0,t,6.82273489999352,None,0,97,97,99,597.3439115999936,,597.3296727999987,597.3439115999936,598.3266667999997,598.3266667999997,598.3431929999933,605.1604292999982,t,6.82273489999352,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
197,220,8,98,98,0,t,4.407175000000279,None,0,98,98,87,605.1755709999998,,605.1663212999993,605.1755709999998,606.1601060999965,606.1601060999965,606.1772775999998,610.5765901999985,t,4.407175000000279,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
76,99,195,99,99,0,t,2.090753600001335,None,0,99,99,73,610.5928252000012,,610.581136599998,610.5928252000012,611.5760834999965,611.5760834999965,611.5938097999897,613.6774287000007,t,2.090753600001335,None,003,001,2025-10-28_14h35.35.883,delay_discounting_exp,,2025.1.1,59.8774070009747,2025-10-28 14h35.50.638906 +0530,
