cue_arrow,target_x,condition,corr_Ans,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,start_key.started,welcome.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,fixation.started,fixation.stopped,cue_text.started,cue_text.stopped,target.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,thankyou.started,text.started,text.stopped,thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
←,-0.5,valid,left,263,3,26,left,1,0.3561729000066407,None,26,3,263,5,423.94490329999826,,,,,,,,,423.9305408000073,423.94490329999826,424.4283068999939,424.4283068999939,424.7282591999974,425.028187399992,425.028187399992,425.39554460000363,left,1,0.3561729000066407,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,264,4,26,left,1,0.4056311000022106,None,26,4,264,4,425.4118916000007,,,,,,,,,425.3958844000008,425.4118916000007,425.89482270000735,425.89482270000735,426.19500910001807,426.49524990000646,426.49524990000646,426.91209580001305,left,1,0.4056311000022106,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,265,5,26,right,1,0.28435410000383854,None,26,5,265,7,426.92839710001135,,,,,,,,,426.9139742999978,426.92839710001135,427.41198629999417,427.41198629999417,427.7113854000054,428.01145580000593,428.01145580000593,428.3126576000068,right,1,0.28435410000383854,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,-0.5,invalid,left,266,6,26,left,1,0.7551206999924034,None,26,6,266,8,428.3285911999992,,,,,,,,,428.31316640001023,428.3285911999992,428.82837170001585,428.82837170001585,429.1125200999959,429.4284842000052,429.4284842000052,430.1952545999957,left,1,0.7551206999924034,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,267,7,26,right,1,0.298435700009577,None,26,7,267,3,430.2115870999987,,,,,,,,,430.1956763000053,430.2115870999987,430.69472140001017,430.69472140001017,430.9952514000179,431.2952845999971,431.2952845999971,431.59511470000143,right,1,0.298435700009577,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,268,8,26,left,1,0.2901926999911666,None,26,8,268,6,431.61164129999815,,,,,,,,,431.59701729999506,431.61164129999815,432.0950970000122,432.0950970000122,432.3949657000194,432.69532500000787,432.69532500000787,432.9959760000056,left,1,0.2901926999911666,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,269,9,26,left,1,0.331200800021179,None,26,9,269,1,433.011588399997,,,,,,,,,432.9964304000023,433.011588399997,433.4949403000064,433.4949403000064,433.7949445999984,434.0947969999979,434.0947969999979,434.429075299995,left,1,0.331200800021179,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,270,0,27,left,1,0.2754009999916889,None,27,0,270,4,434.4456482999958,,,,,,,,,434.42948950000573,434.4456482999958,434.92854920000536,434.92854920000536,435.22864929999923,435.5286402000056,435.5286402000056,435.8126861000201,left,1,0.2754009999916889,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,271,1,27,right,1,0.33722190000116825,None,27,1,271,2,435.82836760001373,,,,,,,,,435.81472600001143,435.82836760001373,436.3115745999967,436.3115745999967,436.6119258000108,436.91189370001666,436.91189370001666,437.26243840000825,right,1,0.33722190000116825,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,272,2,27,left,1,0.28839240001980215,None,27,2,272,6,437.27857080000103,,,,,,,,,437.2642626000161,437.27857080000103,437.76167959999293,437.76167959999293,438.06185930001084,438.3618696000194,438.3618696000194,438.66208470001584,left,1,0.28839240001980215,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,-0.5,invalid,left,273,3,27,left,1,0.8010720000020228,None,27,3,273,8,438.6788860000088,,,,,,,,,438.6642798999965,438.6788860000088,439.1619934000191,439.1619934000191,439.4621460000053,439.7615380999923,439.7615380999923,440.57889020000584,left,1,0.8010720000020228,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,274,4,27,right,1,0.2589134000008926,None,27,4,274,0,440.59497229999397,,,,,,,,,440.57930490002036,440.59497229999397,441.0786202000163,441.0786202000163,441.37845780001953,441.67852340001264,441.67852340001264,441.94587900000624,right,1,0.2589134000008926,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,275,5,27,left,1,0.2833853999909479,None,27,5,275,1,441.9671709999966,,,,,,,,,441.947913800017,441.9671709999966,442.445189399994,442.445189399994,442.74511509999866,443.045334800001,443.045334800001,443.34579170000507,left,1,0.2833853999909479,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,0.5,invalid,right,276,6,27,right,1,0.6047474000079092,None,27,6,276,9,443.36191269999836,,,,,,,,,443.3461288000108,443.36191269999836,443.84489910001867,443.84489910001867,444.14518029999454,444.4447172000073,444.4447172000073,445.0621523000009,right,1,0.6047474000079092,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,277,7,27,right,1,0.3530945999955293,None,27,7,277,7,445.07828350001364,,,,,,,,,445.06444889999693,445.07828350001364,445.56143620001967,445.56143620001967,445.8616469000117,446.1614750000008,446.1614750000008,446.52880850000656,right,1,0.3530945999955293,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,278,8,27,right,1,0.3819591000210494,None,27,8,278,3,446.5448952000006,,,,,,,,,446.52913740000804,446.5448952000006,447.0281587000063,447.0281587000063,447.328585500014,447.6286378999939,447.6286378999939,448.0119704999961,right,1,0.3819591000210494,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,279,9,27,left,1,0.27842419999069534,None,27,9,279,5,448.02865429999656,,,,,,,,,448.01420649999636,448.02865429999656,448.5112337000028,448.5112337000028,448.81174180001835,449.1117894999916,449.1117894999916,449.3952849000052,left,1,0.27842419999069534,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,280,0,28,left,1,0.43616390001261607,None,28,0,280,4,449.4114041000139,,,,,,,,,449.39564130001236,449.4114041000139,449.8959370999946,449.8959370999946,450.1950307000079,450.4951696000062,450.4951696000062,450.94544300000416,left,1,0.43616390001261607,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,281,1,28,left,1,0.6233558000240009,None,28,1,281,6,450.9617082000186,,,,,,,,,450.94577990000835,450.9617082000186,451.44503840000834,451.44503840000834,451.7453541000141,452.04511219999404,452.04511219999404,452.67886980000185,left,1,0.6233558000240009,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,-0.5,invalid,left,282,2,28,right,0,0.7199818000080995,None,28,2,282,8,452.69493510000757,,,,,,,,,452.68170670000836,452.69493510000757,453.1788187000202,453.1788187000202,453.4785391000041,453.7782152,453.7782152,454.513051899994,right,0,0.7199818000080995,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,283,3,28,right,1,0.79321939998772,None,28,3,283,2,454.52866830001585,,,,,,,,,454.5134917999967,454.52866830001585,455.0290187000064,455.0290187000064,455.3119682999968,455.611799300008,455.611799300008,456.4126702999929,right,1,0.79321939998772,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,0.5,invalid,right,284,4,28,right,1,1.3166300999873783,None,28,4,284,9,456.4285388000135,,,,,,,,,456.41500910001923,456.4285388000135,456.9116726999928,456.9116726999928,457.22849330000463,457.512344799994,457.512344799994,458.84624710000935,right,1,1.3166300999873783,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,285,5,28,right,1,0.5432442000019364,None,28,5,285,0,458.86180690000765,,,,,,,,,458.84817179999663,458.86180690000765,459.3465083000192,459.3465083000192,459.6453574000043,459.94508830000996,459.94508830000996,460.4958011000126,right,1,0.5432442000019364,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,286,6,28,right,1,0.7512222999939695,None,28,6,286,7,460.5122047000041,,,,,,,,,460.49643699999433,460.5122047000041,460.9952581000107,460.9952581000107,461.29708620000747,461.5956829999923,461.5956829999923,462.3627698000055,right,1,0.7512222999939695,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,287,7,28,left,1,0.4947643000050448,None,28,7,287,5,462.37837779999245,,,,,,,,,462.3648998000135,462.37837779999245,462.8624006000173,462.8624006000173,463.1621049999958,463.4617993000138,463.4617993000138,463.9623891999945,left,1,0.4947643000050448,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,288,8,28,left,1,0.7340828999876976,None,28,8,288,1,463.9785855000082,,,,,,,,,463.96284730001935,463.9785855000082,464.4618554000044,464.4618554000044,464.7619627999957,465.06200880001415,465.06200880001415,465.81288690000656,left,1,0.7340828999876976,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,289,9,28,right,1,0.3758525000012014,None,28,9,289,3,465.82842190001975,,,,,,,,,465.81449750001775,465.82842190001975,466.3124342999945,466.3124342999945,466.6119013999996,466.91194340001675,466.91194340001675,467.2961169000191,right,1,0.3758525000012014,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,290,0,29,left,1,0.43825889998697676,None,29,0,290,1,467.31212499999674,,,,,,,,,467.29819980001776,467.31212499999674,467.79524520001723,467.79524520001723,468.0955944000161,468.39566510001896,468.39566510001896,468.84619690000545,left,1,0.43825889998697676,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,291,1,29,right,1,0.3119273000047542,None,29,1,291,2,468.86225840001134,,,,,,,,,468.8481403000187,468.86225840001134,469.3457737000135,469.3457737000135,469.64540510001825,469.9452383000171,469.9452383000171,470.2629316000093,right,1,0.3119273000047542,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,292,2,29,right,1,0.36558599999989383,None,29,2,292,7,470.27885380000225,,,,,,,,,470.2633254000102,470.27885380000225,470.7619096999988,470.7619096999988,471.0621497000102,471.36216469999636,471.36216469999636,471.7290916000202,right,1,0.36558599999989383,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,0.5,invalid,right,293,3,29,right,1,1.4019850000040606,None,29,3,293,9,471.7455079999927,,,,,,,,,471.73182869999437,471.7455079999927,472.2288460000127,472.2288460000127,472.52881970000453,472.828754200018,472.828754200018,474.24653659999603,right,1,1.4019850000040606,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,294,4,29,right,1,0.370686400012346,None,29,4,294,3,474.26239439999335,,,,,,,,,474.24897330001113,474.26239439999335,474.74548490002053,474.74548490002053,475.0627860999957,475.34531780000543,475.34531780000543,475.728990100004,right,1,0.370686400012346,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,-0.5,invalid,left,295,5,29,left,1,1.0425623999908566,None,29,5,295,8,475.745748300018,,,,,,,,,475.7294099999999,475.745748300018,476.22907490000944,476.22907490000944,476.52874199999496,476.82878179999534,476.82878179999534,477.87975710001774,left,1,1.0425623999908566,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,296,6,29,left,1,0.38067439998849295,None,29,6,296,5,477.89542220000294,,,,,,,,,477.88187630000175,477.89542220000294,478.37959789999877,478.37959789999877,478.6792991000111,478.97875400001067,478.97875400001067,479.36321080001653,left,1,0.38067439998849295,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,297,7,29,right,1,0.274286799976835,None,29,7,297,0,479.3791091000021,,,,,,,,,479.36504619999323,479.3791091000021,479.86220269999467,479.86220269999467,480.16293590000714,480.4623237000196,480.4623237000196,480.7460389000189,right,1,0.274286799976835,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,298,8,29,left,1,0.3499048999801744,None,29,8,298,6,480.7623024999921,,,,,,,,,480.74784050000017,480.7623024999921,481.2466461000149,481.2466461000149,481.5457047999953,481.84565800000564,481.84565800000564,482.19631520000985,left,1,0.3499048999801744,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,299,9,29,left,1,0.5464867000118829,None,29,9,299,4,482.2124021000054,,,,,,,,,482.1968354000128,482.2124021000054,482.69568570001866,482.69568570001866,482.9974089000025,483.2969071000116,483.2969071000116,483.84650499999407,left,1,0.5464867000118829,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,300,0,30,right,1,0.32950580000760965,None,30,0,300,7,483.8622929000121,,,,,,,,,483.8491680000152,483.8622929000121,484.3467888000014,484.3467888000014,484.6467147000076,484.9473716999928,484.9473716999928,485.2802125000162,right,1,0.32950580000760965,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,301,1,30,left,1,0.3460481000074651,None,30,1,301,6,485.2959189999965,,,,,,,,,485.28299629999674,485.2959189999965,485.78059919999214,485.78059919999214,486.08045599999605,486.3794548000151,486.3794548000151,486.7302933000028,left,1,0.3460481000074651,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,302,2,30,left,1,0.3135172999755014,None,30,2,302,5,486.7459391000157,,,,,,,,,486.73090039999806,486.7459391000157,487.2300370000012,487.2300370000012,487.53110730001936,487.8311143000028,487.8311143000028,488.1476944000169,left,1,0.3135172999755014,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,303,3,30,left,1,0.4569556000060402,None,30,3,303,4,488.1631303000031,,,,,,,,,488.1481628000038,488.1631303000031,488.64621569999144,488.64621569999144,488.9629392999923,489.2476635000203,489.2476635000203,489.7140991000051,left,1,0.4569556000060402,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,304,4,30,right,1,0.7020305000187363,None,30,4,304,3,489.73019180001575,,,,,,,,,489.71678410001914,489.73019180001575,490.2139736000099,490.2139736000099,490.51454860001104,490.8128984000068,490.8128984000068,491.53057200001786,right,1,0.7020305000187363,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,-0.5,invalid,left,305,5,30,left,1,1.0781353999918792,None,30,5,305,8,491.5466668000154,,,,,,,,,491.5310370000079,491.5466668000154,492.0293316000025,492.0293316000025,492.3470470000175,492.64611630002037,492.64611630002037,493.72987149999244,left,1,1.0781353999918792,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,0.5,invalid,right,306,6,30,right,1,0.7983772000006866,None,30,6,306,9,493.74608070001705,,,,,,,,,493.7318979999982,493.74608070001705,494.2290569000179,494.2290569000179,494.52936740001314,494.82927539999946,494.82927539999946,495.6295660000178,right,1,0.7983772000006866,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,307,7,30,right,1,0.5587561999855097,None,30,7,307,2,495.64577870001085,,,,,,,,,495.6315419000166,495.64577870001085,496.12911520001944,496.12911520001944,496.4294978000107,496.7291606999934,496.7291606999934,497.2969725000148,right,1,0.5587561999855097,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,308,8,30,left,1,0.46513910000794567,None,30,8,308,1,497.31287550000707,,,,,,,,,497.30053430001135,497.31287550000707,497.795870300004,497.795870300004,498.0962334999931,498.412656600005,498.412656600005,498.8800077000051,left,1,0.46513910000794567,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,309,9,30,right,1,0.3471336000075098,None,30,9,309,0,498.89590750000207,,,,,,,,,498.88215700001456,498.89590750000207,499.3797565000132,499.3797565000132,499.6793237999955,499.9792057000159,499.9792057000159,500.32967639999697,right,1,0.3471336000075098,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,310,0,31,left,1,0.4426609000074677,None,31,0,310,4,500.34596790000796,,,,,,,,,500.331433400017,500.34596790000796,500.82914610000444,500.82914610000444,501.12939250000636,501.42949149999185,501.42949149999185,501.88037490000715,left,1,0.4426609000074677,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,311,1,31,right,1,0.24383610000950284,None,31,1,311,0,501.89655070001027,,,,,,,,,501.8835827000148,501.89655070001027,502.3792814000044,502.3792814000044,502.67999420000706,502.98007280001184,502.98007280001184,503.2304084000061,right,1,0.24383610000950284,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,0.5,invalid,right,312,2,31,right,1,0.8759561999759171,None,31,2,312,9,503.24617440000293,,,,,,,,,503.23222229999374,503.24617440000293,503.72951910001575,503.72951910001575,504.0308895999915,504.3301089000015,504.3301089000015,505.2140031000017,right,1,0.8759561999759171,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,313,3,31,right,1,0.8635303000046406,None,31,3,313,7,505.23021740000695,,,,,,,,,505.21604980001575,505.23021740000695,505.71414890000597,505.71414890000597,506.0148540000082,506.3133587000193,506.3133587000193,507.1804076000117,right,1,0.8635303000046406,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,314,4,31,left,1,0.29314649998559617,None,31,4,314,6,507.196935999993,,,,,,,,,507.1839570000011,507.196935999993,507.68029459999525,507.68029459999525,507.9808605000144,508.2799103000143,508.2799103000143,508.58079100001487,left,1,0.29314649998559617,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,315,5,31,right,1,0.28030489999218844,None,31,5,315,3,508.5963618000096,,,,,,,,,508.5831929999986,508.5963618000096,509.08105730000534,509.08105730000534,509.3810205000045,509.68115849999595,509.68115849999595,509.96372390000033,right,1,0.28030489999218844,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,316,6,31,right,1,0.3881460000120569,None,31,6,316,2,509.98048470000504,,,,,,,,,509.9644035999954,509.98048470000504,510.4631691999966,510.4631691999966,510.76345729999593,511.06405220000306,511.06405220000306,511.46471759999986,right,1,0.3881460000120569,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,317,7,31,left,1,0.3201744999969378,None,31,7,317,1,511.4799415000016,,,,,,,,,511.4670512000157,511.4799415000016,511.97966400001314,511.97966400001314,512.2648460000055,512.5655244000081,512.5655244000081,512.8973192000121,left,1,0.3201744999969378,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,318,8,31,left,1,0.42604650001158006,None,31,8,318,5,512.9131835000007,,,,,,,,,512.8978382000059,512.9131835000007,513.3965097000182,513.3965097000182,513.7130577999924,514.0130993000057,514.0130993000057,514.4465010999993,left,1,0.42604650001158006,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,-0.5,invalid,left,319,9,31,left,1,1.1278838999860454,None,31,9,319,8,514.462649699999,,,,,,,,,514.4490667000064,514.462649699999,514.9460355000047,514.9460355000047,515.2459741999919,515.5468737000192,515.5468737000192,516.6799193000188,left,1,1.1278838999860454,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,320,0,32,right,1,0.5605727999936789,None,32,0,320,7,516.6960341999948,,,,,,,,,516.6804724000103,516.6960341999948,517.1800715000136,517.1800715000136,517.4798863000178,517.7798426999943,517.7798426999943,518.3473073000205,right,1,0.5605727999936789,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,321,1,32,left,1,0.44960349999018945,None,32,1,321,6,518.3626752000127,,,,,,,,,518.348908999993,518.3626752000127,518.8466483000084,518.8466483000084,519.1463908000151,519.4466916999954,519.4466916999954,519.8969171000062,left,1,0.44960349999018945,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,322,2,32,left,1,0.8843047999835107,None,32,2,322,4,519.9134345999919,,,,,,,,,519.897289400018,519.9134345999919,520.3966251999955,520.3966251999955,520.6962279000145,520.99625560001,520.99625560001,521.8972052000172,left,1,0.8843047999835107,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,323,3,32,right,1,0.6514760999998543,None,32,3,323,0,521.9130514000135,,,,,,,,,521.8990211999917,521.9130514000135,522.3963563000143,522.3963563000143,522.6963084000163,522.9963838999975,522.9963838999975,523.6643075000029,right,1,0.6514760999998543,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,-0.5,invalid,left,324,4,32,left,1,1.008091700001387,None,32,4,324,8,523.679782399995,,,,,,,,,523.6648464000027,523.679782399995,524.1799720000126,524.1799720000126,524.4632497999992,524.7798563000106,524.7798563000106,525.7969555000018,left,1,1.008091700001387,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,0.5,invalid,right,325,5,32,right,1,1.0621207999938633,None,32,5,325,9,525.8131232000014,,,,,,,,,525.7993338000088,525.8131232000014,526.2962806000141,526.2962806000141,526.5965507999936,526.8968402000028,526.8968402000028,527.9637186000182,right,1,1.0621207999938633,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,326,6,32,right,1,0.39586550000240095,None,32,6,326,3,527.979693900008,,,,,,,,,527.966608799994,527.979693900008,528.4641658000182,528.4641658000182,528.7630838000041,529.0630878999946,529.0630878999946,529.4636819000007,right,1,0.39586550000240095,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,327,7,32,left,1,0.39642389997607097,None,32,7,327,5,529.4811199000105,,,,,,,,,529.4656633000122,529.4811199000105,529.9632492999954,529.9632492999954,530.2634385999991,530.5631618000043,530.5631618000043,530.9641237000178,left,1,0.39642389997607097,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
→,0.5,valid,right,328,8,32,right,1,0.28166030001011677,None,32,8,328,2,530.9796964999987,,,,,,,,,530.9663326000154,530.9796964999987,531.462995400012,531.462995400012,531.7630340000032,532.0632546000124,532.0632546000124,532.3473381999938,right,1,0.28166030001011677,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
←,-0.5,valid,left,329,9,32,left,1,0.42568139999639243,None,32,9,329,1,532.3631677000085,,,,,,,,,532.3488942999975,532.3631677000085,532.8469466000097,532.8469466000097,533.1630791999924,533.4466893000063,533.4466893000063,533.8803799000161,left,1,0.42568139999639243,None,,,,,05,001,2025-11-15_01h35.53.183,cueing_task_exp,,2025.1.1,60.18215936681601,2025-11-15 01h36.00.906808 +0530,
