thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,0,56,[np.float64(-0.12129629629629629)],[np.float64(-0.25555555555555554)],[1],[0],[0],[1.7176816999999573],['target'],56,0,56,0,146.42823279999902,,5,146.41428639999867,146.42823279999902,146.42823279999902,0.01611159999993106,148.13206509999873,[np.float64(-0.12129629629629629)],[np.float64(-0.25555555555555554)],[1],[0],[0],[1.7176816999999573],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
57,0,57,[np.float64(-0.10648148148148148)],[np.float64(-0.15)],[1],[0],[0],[1.0993193999984214],[None],57,0,57,0,148.16167459999997,,5,148.1478857000002,148.16167459999997,148.16167459999997,0.015684699999837903,149.24729389999993,[np.float64(-0.10648148148148148)],[np.float64(-0.15)],[1],[0],[0],[1.0993193999984214],[None],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
58,0,58,[np.float64(0.2657407407407407)],[np.float64(0.44814814814814813)],[1],[0],[0],[1.952072500000213],[None],58,0,58,0,149.2771271999991,,5,149.2632479999993,149.2771271999991,149.2771271999991,0.015817400000742055,151.2154077999985,[np.float64(0.2657407407407407)],[np.float64(0.44814814814814813)],[1],[0],[0],[1.952072500000213],[None],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
59,0,59,[np.float64(0.2175925925925926)],[np.float64(0.19444444444444445)],[1],[0],[0],[1.3178142000015214],['target'],59,0,59,0,151.24428839999928,,5,151.23106409999855,151.24428839999928,151.24428839999928,0.015525100001468672,152.5489851000002,[np.float64(0.2175925925925926)],[np.float64(0.19444444444444445)],[1],[0],[0],[1.3178142000015214],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
60,0,60,[np.float64(-0.22314814814814815)],[np.float64(0.25277777777777777)],[1],[0],[0],[1.4939260999999533],['target'],60,0,60,0,152.5973525999998,,10,152.57916659999864,152.5973525999998,152.5973525999998,0.030014400001164177,154.07317749999856,[np.float64(-0.22314814814814815)],[np.float64(0.25277777777777777)],[1],[0],[0],[1.4939260999999533],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
61,0,61,[np.float64(0.12685185185185185)],[np.float64(-0.13148148148148148)],[1],[0],[0],[1.8968459000006987],['target'],61,0,61,0,154.11881109999922,,10,154.10194239999873,154.11881109999922,154.11881109999922,0.028594399998837616,155.9988820999988,[np.float64(0.12685185185185185)],[np.float64(-0.13148148148148148)],[1],[0],[0],[1.8968459000006987],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
62,0,62,[np.float64(-0.005555555555555556)],[np.float64(0.2518518518518518)],[1],[0],[0],[1.5310987000011664],[None],62,0,62,0,156.0437511,,10,156.02654400000029,156.0437511,156.0437511,0.027498399998876266,157.55773450000015,[np.float64(-0.005555555555555556)],[np.float64(0.2518518518518518)],[1],[0],[0],[1.5310987000011664],[None],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
63,0,63,[np.float64(-0.016666666666666666)],[np.float64(0.023148148148148147)],[1],[0],[0],[3.8168230000010226],[None],63,0,63,0,157.58754709999994,,5,157.57305639999868,157.58754709999994,157.58754709999994,0.01515330000074755,161.38997109999946,[np.float64(-0.016666666666666666)],[np.float64(0.023148148148148147)],[1],[0],[0],[3.8168230000010226],[None],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
64,0,64,[np.float64(-0.20833333333333334)],[np.float64(-0.06666666666666667)],[1],[0],[0],[2.3809676000000763],['target'],64,0,64,0,161.4352956999992,,10,161.41773599999942,161.4352956999992,161.4352956999992,0.02760360000138462,163.79879139999866,[np.float64(-0.20833333333333334)],[np.float64(-0.06666666666666667)],[1],[0],[0],[2.3809676000000763],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
65,0,65,[np.float64(-0.4824074074074074)],[np.float64(0.14629629629629629)],[1],[0],[0],[4.843332700000246],['target'],65,0,65,0,163.85108690000015,,10,163.83093910000025,163.85108690000015,163.85108690000015,0.0319831000015256,168.6743594999989,[np.float64(-0.4824074074074074)],[np.float64(0.14629629629629629)],[1],[0],[0],[4.843332700000246],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
66,0,66,[np.float64(-0.30277777777777776)],[np.float64(0.15)],[1],[0],[0],[2.146894899999097],['target'],66,0,66,0,168.71992859999955,,10,168.70221739999943,168.71992859999955,168.71992859999955,0.02766469999914989,170.84919459999946,[np.float64(-0.30277777777777776)],[np.float64(0.15)],[1],[0],[0],[2.146894899999097],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
67,0,67,[np.float64(0.38333333333333336)],[np.float64(0.05185185185185185)],[1],[0],[0],[2.8451280999997834],['target'],67,0,67,0,170.8963464999997,,10,170.87892639999882,170.8963464999997,170.8963464999997,0.02956800000174553,173.72414609999942,[np.float64(0.38333333333333336)],[np.float64(0.05185185185185185)],[1],[0],[0],[2.8451280999997834],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
68,0,68,[np.float64(0.22037037037037038)],[np.float64(0.46944444444444444)],[1],[0],[0],[4.201796900000772],['target'],68,0,68,0,173.7533782999999,,5,173.74029449999944,173.7533782999999,173.7533782999999,0.0159512000009272,177.94218099999853,[np.float64(0.22037037037037038)],[np.float64(0.46944444444444444)],[1],[0],[0],[4.201796900000772],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
69,0,69,[np.float64(-0.22685185185185186)],[np.float64(0.4777777777777778)],[1],[0],[0],[2.8134120000013354],[None],69,0,69,0,177.98793079999996,,10,177.96965490000002,177.98793079999996,177.98793079999996,0.027331000001140637,180.78315750000002,[np.float64(-0.22685185185185186)],[np.float64(0.4777777777777778)],[1],[0],[0],[2.8134120000013354],[None],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
70,0,70,[np.float64(-0.08796296296296297)],[np.float64(0.3574074074074074)],[1],[0],[0],[1.1345001999998203],['target'],70,0,70,0,180.81212369999957,,5,180.79829299999983,180.81212369999957,180.81212369999957,0.014968499999667984,181.93287989999953,[np.float64(-0.08796296296296297)],[np.float64(0.3574074074074074)],[1],[0],[0],[1.1345001999998203],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
71,0,71,[np.float64(-0.3731481481481482)],[np.float64(-0.11296296296296296)],[1],[0],[0],[2.883106299999781],['target'],71,0,71,0,181.96342600000025,,5,181.94951089999995,181.96342600000025,181.96342600000025,0.016502799999216222,184.83270660000017,[np.float64(-0.3731481481481482)],[np.float64(-0.11296296296296296)],[1],[0],[0],[2.883106299999781],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
72,0,72,[np.float64(0.15462962962962962)],[np.float64(-0.12314814814814815)],[1],[0],[0],[1.5810112999988633],['target'],72,0,72,0,184.87835059999998,,10,184.86082879999958,184.87835059999998,184.87835059999998,0.027987400000711204,186.44193769999947,[np.float64(0.15462962962962962)],[np.float64(-0.12314814814814815)],[1],[0],[0],[1.5810112999988633],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
73,0,73,[np.float64(-0.3574074074074074)],[np.float64(0.1398148148148148)],[1],[0],[0],[3.028718599998683],['target'],73,0,73,0,186.49076199999945,,10,186.47194059999856,186.49076199999945,186.49076199999945,0.029850599999917904,189.50073639999937,[np.float64(-0.3574074074074074)],[np.float64(0.1398148148148148)],[1],[0],[0],[3.028718599998683],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
74,0,74,[np.float64(-0.4962962962962963)],[np.float64(-0.29814814814814816)],[1],[0],[0],[1.7600122000003466],['target'],74,0,74,0,189.5495192999988,,10,189.53192130000025,189.5495192999988,189.5495192999988,0.030990200000815094,191.29202149999946,[np.float64(-0.4962962962962963)],[np.float64(-0.29814814814814816)],[1],[0],[0],[1.7600122000003466],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
75,0,75,[np.float64(0.48518518518518516)],[np.float64(0.24444444444444444)],[1],[0],[0],[2.61826050000127],['target'],75,0,75,0,191.32204920000004,,5,191.3096442999995,191.32204920000004,191.32204920000004,0.017440700001316145,193.92800379999971,[np.float64(0.48518518518518516)],[np.float64(0.24444444444444444)],[1],[0],[0],[2.61826050000127],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
76,0,76,[np.float64(0.3814814814814815)],[np.float64(0.28425925925925927)],[1],[0],[0],[1.2614606999995885],['target'],76,0,76,0,193.97307189999992,,10,193.95607399999972,193.97307189999992,193.97307189999992,0.027900200000658515,195.21762599999965,[np.float64(0.3814814814814815)],[np.float64(0.28425925925925927)],[1],[0],[0],[1.2614606999995885],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
77,0,77,[np.float64(0.06851851851851852)],[np.float64(-0.4425925925925926)],[1],[0],[0],[4.165789100001348],['target'],77,0,77,0,195.26306579999982,,10,195.24560969999948,195.26306579999982,195.26306579999982,0.027818500000648783,199.4114952,[np.float64(0.06851851851851852)],[np.float64(-0.4425925925925926)],[1],[0],[0],[4.165789100001348],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
78,0,78,[np.float64(-0.12407407407407407)],[np.float64(-0.16111111111111112)],[1],[0],[0],[1.3014203999991878],['target'],78,0,78,0,199.44157089999862,,5,199.4275603999995,199.44157089999862,199.44157089999862,0.015864099999816972,200.72906739999962,[np.float64(-0.12407407407407407)],[np.float64(-0.16111111111111112)],[1],[0],[0],[1.3014203999991878],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
79,0,79,[np.float64(-0.4305555555555556)],[np.float64(-0.31296296296296294)],[1],[0],[0],[3.195105999999214],['target'],79,0,79,0,200.77473110000028,,10,200.75762669999858,200.77473110000028,200.77473110000028,0.028427100000044447,203.95283009999912,[np.float64(-0.4305555555555556)],[np.float64(-0.31296296296296294)],[1],[0],[0],[3.195105999999214],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
80,0,80,[np.float64(0.45555555555555555)],[np.float64(-0.0787037037037037)],[1],[0],[0],[2.642401000000973],['target'],80,0,80,0,204.00579029999972,,10,203.98665110000002,204.00579029999972,204.00579029999972,0.03365029999986291,206.62914759999876,[np.float64(0.45555555555555555)],[np.float64(-0.0787037037037037)],[1],[0],[0],[2.642401000000973],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
81,0,81,[np.float64(0.13333333333333333)],[np.float64(0.34629629629629627)],[1],[0],[0],[2.316844700000729],[None],81,0,81,0,206.6584946999992,,5,206.6449130000001,206.6584946999992,206.6584946999992,0.015553199998976197,208.9618503999991,[np.float64(0.13333333333333333)],[np.float64(0.34629629629629627)],[1],[0],[0],[2.316844700000729],[None],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
82,0,82,[np.float64(0.46944444444444444)],[np.float64(-0.33240740740740743)],[1],[0],[0],[2.846986900000047],['target'],82,0,82,0,209.00771499999973,,10,208.98978819999866,209.00771499999973,209.00771499999973,0.027803799999674084,211.83686589999888,[np.float64(0.46944444444444444)],[np.float64(-0.33240740740740743)],[1],[0],[0],[2.846986900000047],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
83,0,83,[np.float64(0.46111111111111114)],[np.float64(-0.10092592592592593)],[1],[0],[0],[1.7284777999993821],['target'],83,0,83,0,211.8868212999987,,10,211.86819619999915,211.8868212999987,211.8868212999987,0.03115580000121554,213.59677659999943,[np.float64(0.46111111111111114)],[np.float64(-0.10092592592592593)],[1],[0],[0],[1.7284777999993821],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
84,0,84,[np.float64(-0.19814814814814816)],[np.float64(0.04537037037037037)],[1],[0],[0],[1.5668613000016194],['target'],84,0,84,0,213.62693899999977,,5,213.61268479999853,213.62693899999977,213.62693899999977,0.015708799999629264,215.1796388999992,[np.float64(-0.19814814814814816)],[np.float64(0.04537037037037037)],[1],[0],[0],[1.5668613000016194],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
85,0,85,[np.float64(0.0712962962962963)],[np.float64(-0.3296296296296296)],[1],[0],[0],[2.247769600000538],['target'],85,0,85,0,215.23046329999852,,10,215.21335349999936,215.23046329999852,215.23046329999852,0.033569100000022445,217.4612094999993,[np.float64(0.0712962962962963)],[np.float64(-0.3296296296296296)],[1],[0],[0],[2.247769600000538],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
86,0,86,[np.float64(-0.16018518518518518)],[np.float64(-0.29814814814814816)],[1],[0],[0],[1.2191239999992831],['target'],86,0,86,0,217.49103209999885,,5,217.47679769999922,217.49103209999885,217.49103209999885,0.015423099999679835,218.6960115999991,[np.float64(-0.16018518518518518)],[np.float64(-0.29814814814814816)],[1],[0],[0],[1.2191239999992831],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
87,0,87,[np.float64(-0.27870370370370373)],[np.float64(0.05648148148148148)],[1],[0],[0],[1.5167230000006384],['target'],87,0,87,0,218.72431369999867,,5,218.71074839999892,218.72431369999867,218.72431369999867,0.014588800000638003,220.22755890000008,[np.float64(-0.27870370370370373)],[np.float64(0.05648148148148148)],[1],[0],[0],[1.5167230000006384],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
88,0,88,[np.float64(0.25)],[np.float64(-0.2814814814814815)],[1],[0],[0],[1.5686733000002278],['target'],88,0,88,0,220.25660830000015,,5,220.24266559999887,220.25660830000015,220.25660830000015,0.014973500001360662,221.81143129999873,[np.float64(0.25)],[np.float64(-0.2814814814814815)],[1],[0],[0],[1.5686733000002278],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
89,0,89,[np.float64(0.4185185185185185)],[np.float64(-0.18055555555555555)],[1],[0],[0],[1.35149089999868],['target'],89,0,89,0,221.84200349999992,,5,221.82677700000022,221.84200349999992,221.84200349999992,0.015207400001600035,223.17835790000026,[np.float64(0.4185185185185185)],[np.float64(-0.18055555555555555)],[1],[0],[0],[1.35149089999868],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
90,0,90,[np.float64(-0.462037037037037)],[np.float64(0.17592592592592593)],[1],[0],[0],[1.7759258000005502],['target'],90,0,90,0,223.2279815999991,,10,223.20977270000003,223.2279815999991,223.2279815999991,0.03127359999962209,224.98578739999903,[np.float64(-0.462037037037037)],[np.float64(0.17592592592592593)],[1],[0],[0],[1.7759258000005502],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
91,0,91,[np.float64(-0.08796296296296297)],[np.float64(-0.09537037037037037)],[1],[0],[0],[1.8519068000005063],['target'],91,0,91,0,225.0157782999995,,5,225.00201939999897,225.0157782999995,225.0157782999995,0.01607490000060352,226.85401829999864,[np.float64(-0.08796296296296297)],[np.float64(-0.09537037037037037)],[1],[0],[0],[1.8519068000005063],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
92,0,92,[np.float64(0.30925925925925923)],[np.float64(-0.34444444444444444)],[1],[0],[0],[2.9609909999999218],['target'],92,0,92,0,226.9016241999998,,10,226.8841013000001,226.9016241999998,226.9016241999998,0.029941700000563287,229.8451817999994,[np.float64(0.30925925925925923)],[np.float64(-0.34444444444444444)],[1],[0],[0],[2.9609909999999218],['target'],4,001,2025-09-29_13h20.42.831,Visual_Search_exp,,2025.1.1,59.701599465872754,2025-09-29 13h20.50.777818 +0530,
