thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
111,0,111,[np.float64(-0.12129629629629629)],[np.float64(-0.46944444444444444)],[1],[0],[0],[3.308341800000562],['target'],111,0,111,0,265.1435918999996,,10,265.12546099999963,265.1435918999996,265.1435918999996,0.03257769999981974,268.43389039999965,[np.float64(-0.12129629629629629)],[np.float64(-0.46944444444444444)],[1],[0],[0],[3.308341800000562],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
112,0,112,[np.float64(-0.42407407407407405)],[np.float64(0.20277777777777778)],[1],[0],[0],[2.001746199999616],['target'],112,0,112,0,268.4630199000003,,5,268.4492341999994,268.4630199000003,268.4630199000003,0.015172199999142322,270.4510625999992,[np.float64(-0.42407407407407405)],[np.float64(0.20277777777777778)],[1],[0],[0],[2.001746199999616],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
113,0,113,[np.float64(-0.03611111111111111)],[np.float64(-0.3824074074074074)],[1],[0],[0],[2.917622000000847],['target'],113,0,113,0,270.48100709999926,,5,270.4667212000004,270.48100709999926,270.48100709999926,0.015527899999142392,273.3844272000006,[np.float64(-0.03611111111111111)],[np.float64(-0.3824074074074074)],[1],[0],[0],[2.917622000000847],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
114,0,114,[np.float64(-0.16944444444444445)],[np.float64(0.3768518518518518)],[1],[0],[0],[2.311360199999399],['target'],114,0,114,0,273.4322551000005,,10,273.4137816000002,273.4322551000005,273.4322551000005,0.029248499999084743,275.7252332999997,[np.float64(-0.16944444444444445)],[np.float64(0.3768518518518518)],[1],[0],[0],[2.311360199999399],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
115,0,115,[np.float64(-0.2212962962962963)],[np.float64(0.09814814814814815)],[1],[0],[0],[1.2636748000004445],[None],115,0,115,0,275.7707642000005,,10,275.7537319000003,275.7707642000005,275.7707642000005,0.028272900000956724,277.01749559999917,[np.float64(-0.2212962962962963)],[np.float64(0.09814814814814815)],[1],[0],[0],[1.2636748000004445],[None],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
116,0,116,[np.float64(0.18796296296296297)],[np.float64(-0.275)],[1],[0],[0],[2.6816701000007015],['target'],116,0,116,0,277.06361839999954,,10,277.045655599999,277.06361839999954,277.06361839999954,0.028001599999697646,279.7274096000001,[np.float64(0.18796296296296297)],[np.float64(-0.275)],[1],[0],[0],[2.6816701000007015],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
117,0,117,[np.float64(-0.2657407407407407)],[np.float64(-0.3287037037037037)],[1],[0],[0],[3.077143500000602],['target'],117,0,117,0,279.7754155999992,,10,279.7580560000006,279.7754155999992,279.7754155999992,0.030479299999569776,282.8352861000003,[np.float64(-0.2657407407407407)],[np.float64(-0.3287037037037037)],[1],[0],[0],[3.077143500000602],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
118,0,118,[np.float64(-0.24166666666666667)],[np.float64(0.15)],[1],[0],[0],[3.629230299999108],['target'],118,0,118,0,282.8822203999989,,10,282.86414309999964,282.8822203999989,282.8822203999989,0.028681300000243937,286.49346349999905,[np.float64(-0.24166666666666667)],[np.float64(0.15)],[1],[0],[0],[3.629230299999108],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
119,0,119,[np.float64(0.24074074074074073)],[np.float64(-0.03888888888888889)],[1],[0],[0],[1.9684648000002198],['target'],119,0,119,0,286.5240114999997,,5,286.50928679999924,286.5240114999997,286.5240114999997,0.015672499999709544,288.4778353999991,[np.float64(0.24074074074074073)],[np.float64(-0.03888888888888889)],[1],[0],[0],[1.9684648000002198],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
120,0,120,[np.float64(-0.15925925925925927)],[np.float64(-0.46111111111111114)],[1],[0],[0],[2.5687438000004477],['target'],120,0,120,0,288.5085313999989,,5,288.4938241,288.5085313999989,288.5085313999989,0.015862600001128158,291.06265239999993,[np.float64(-0.15925925925925927)],[np.float64(-0.46111111111111114)],[1],[0],[0],[2.5687438000004477],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
121,0,121,[np.float64(-0.19907407407407407)],[np.float64(-0.08888888888888889)],[1],[0],[0],[2.6447477000001527],['target'],121,0,121,0,291.10864349999974,,10,291.0914095999997,291.10864349999974,291.10864349999974,0.02863199999956123,293.7362486999991,[np.float64(-0.19907407407407407)],[np.float64(-0.08888888888888889)],[1],[0],[0],[2.6447477000001527],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
122,0,122,[np.float64(0.20092592592592592)],[np.float64(-0.32037037037037036)],[1],[0],[0],[5.113409699999465],['target'],122,0,122,0,293.78251909999926,,10,293.76528300000064,293.78251909999926,293.78251909999926,0.028872099999716738,298.87877800000024,[np.float64(0.20092592592592592)],[np.float64(-0.32037037037037036)],[1],[0],[0],[5.113409699999465],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
123,0,123,[np.float64(-0.3888888888888889)],[np.float64(-0.42777777777777776)],[1],[0],[0],[3.05073529999936],['target'],123,0,123,0,298.9080613999995,,5,298.8938201000001,298.9080613999995,298.9080613999995,0.01488460000109626,301.94463240000005,[np.float64(-0.3888888888888889)],[np.float64(-0.42777777777777776)],[1],[0],[0],[3.05073529999936],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
124,0,124,[np.float64(0.3074074074074074)],[np.float64(-0.45)],[1],[0],[0],[2.351240500000131],['target'],124,0,124,0,301.97444969999924,,5,301.96027309999954,301.97444969999924,301.97444969999924,0.01542419999896083,304.3115971999996,[np.float64(0.3074074074074074)],[np.float64(-0.45)],[1],[0],[0],[2.351240500000131],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
125,0,125,[np.float64(-0.21574074074074073)],[np.float64(0.3333333333333333)],[1],[0],[0],[2.5999182000014116],['target'],125,0,125,0,304.3437099999992,,5,304.3299189999998,304.3437099999992,304.3437099999992,0.0181972999998834,306.9299271,[np.float64(-0.21574074074074073)],[np.float64(0.3333333333333333)],[1],[0],[0],[2.5999182000014116],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
126,0,126,[np.float64(0.3972222222222222)],[np.float64(-0.05648148148148148)],[1],[0],[0],[2.684931099998721],['target'],126,0,126,0,306.96086110000033,,5,306.9467337999995,306.96086110000033,306.96086110000033,0.016684000000168453,309.63175349999983,[np.float64(0.3972222222222222)],[np.float64(-0.05648148148148148)],[1],[0],[0],[2.684931099998721],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
127,0,127,[np.float64(0.025)],[np.float64(-0.1685185185185185)],[1],[0],[0],[2.0197035999990476],['target'],127,0,127,0,309.8359036999991,,10,309.8192034999993,309.8359036999991,309.8359036999991,0.18731600000137405,311.8390032999996,[np.float64(0.025)],[np.float64(-0.1685185185185185)],[1],[0],[0],[2.0197035999990476],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
128,0,128,[np.float64(0.06944444444444445)],[np.float64(-0.31203703703703706)],[1],[0],[0],[2.9954426000003878],['target'],128,0,128,0,311.8866648000003,,10,311.8690681999997,311.8866648000003,311.8866648000003,0.029883900000641006,314.8645952000006,[np.float64(0.06944444444444445)],[np.float64(-0.31203703703703706)],[1],[0],[0],[2.9954426000003878],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
129,0,129,[np.float64(-0.26666666666666666)],[np.float64(-0.019444444444444445)],[1],[0],[0],[2.1969829999998183],['target'],129,0,129,0,314.9107401000001,,10,314.89257739999994,314.9107401000001,314.9107401000001,0.027819999999337597,317.0896993000006,[np.float64(-0.26666666666666666)],[np.float64(-0.019444444444444445)],[1],[0],[0],[2.1969829999998183],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
130,0,130,[np.float64(0.3925925925925926)],[np.float64(0.45740740740740743)],[1],[0],[0],[2.7088831000000937],['target'],130,0,130,0,317.13946829999986,,10,317.12232419999964,317.13946829999986,317.13946829999986,0.03242660000069009,319.83129329999974,[np.float64(0.3925925925925926)],[np.float64(0.45740740740740743)],[1],[0],[0],[2.7088831000000937],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
131,0,131,[np.float64(0.2490740740740741)],[np.float64(0.3435185185185185)],[1],[0],[0],[2.301540100001148],['target'],131,0,131,0,319.8615207999992,,5,319.84752350000053,319.8615207999992,319.8615207999992,0.016064699999333243,322.14914879999924,[np.float64(0.2490740740740741)],[np.float64(0.3435185185185185)],[1],[0],[0],[2.301540100001148],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
132,0,132,[np.float64(0.1259259259259259)],[np.float64(-0.1675925925925926)],[1],[0],[0],[1.7341028999999253],['target'],132,0,132,0,322.1794250999992,,5,322.16509419999966,322.1794250999992,322.1794250999992,0.01578700000027311,323.8992806999995,[np.float64(0.1259259259259259)],[np.float64(-0.1675925925925926)],[1],[0],[0],[1.7341028999999253],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
133,0,133,[np.float64(-0.04351851851851852)],[np.float64(0.34444444444444444)],[1],[0],[0],[2.1014569999988453],['target'],133,0,133,0,323.92873019999934,,5,323.91492579999976,323.92873019999934,323.92873019999934,0.01550880000104371,326.01646380000057,[np.float64(-0.04351851851851852)],[np.float64(0.34444444444444444)],[1],[0],[0],[2.1014569999988453],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
134,0,134,[np.float64(0.17314814814814813)],[np.float64(0.4027777777777778)],[1],[0],[0],[1.6473120999999082],['target'],134,0,134,0,326.061541699999,,10,326.04457439999896,326.061541699999,326.061541699999,0.02798860000075365,327.69196999999986,[np.float64(0.17314814814814813)],[np.float64(0.4027777777777778)],[1],[0],[0],[1.6473120999999082],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
135,0,135,[np.float64(-0.049074074074074076)],[np.float64(-0.3101851851851852)],[1],[0],[0],[2.435579900000448],['target'],135,0,135,0,327.7206196999996,,5,327.7071364000003,327.7206196999996,327.7206196999996,0.01501269999971555,330.1428101999991,[np.float64(-0.049074074074074076)],[np.float64(-0.3101851851851852)],[1],[0],[0],[2.435579900000448],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
136,0,136,[np.float64(0.18055555555555555)],[np.float64(-0.007407407407407408)],[1],[0],[0],[1.451381400000173],['target'],136,0,136,0,330.1717704999992,,5,330.1578274000003,330.1717704999992,330.1717704999992,0.014867200001390302,331.609290299999,[np.float64(0.18055555555555555)],[np.float64(-0.007407407407407408)],[1],[0],[0],[1.451381400000173],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
137,0,137,[np.float64(-0.32407407407407407)],[np.float64(0.18425925925925926)],[1],[0],[0],[3.829516700001477],['target'],137,0,137,0,331.65319249999993,,10,331.6370809,331.65319249999993,331.65319249999993,0.027664900000672787,335.4666827000001,[np.float64(-0.32407407407407407)],[np.float64(0.18425925925925926)],[1],[0],[0],[3.829516700001477],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
138,0,138,[np.float64(0.04722222222222222)],[np.float64(-0.44814814814814813)],[1],[0],[0],[4.684886200000619],['target'],138,0,138,0,335.4953327000003,,5,335.4823572000005,335.4953327000003,335.4953327000003,0.015544100000624894,340.16733770000064,[np.float64(0.04722222222222222)],[np.float64(-0.44814814814814813)],[1],[0],[0],[4.684886200000619],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
139,0,139,[np.float64(-0.4981481481481482)],[np.float64(0.17222222222222222)],[1],[0],[0],[1.9429628999987472],['target'],139,0,139,0,340.21721740000066,,10,340.1990077999999,340.21721740000066,340.21721740000066,0.03152970000155619,342.1420651999997,[np.float64(-0.4981481481481482)],[np.float64(0.17222222222222222)],[1],[0],[0],[1.9429628999987472],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
140,0,140,[np.float64(0.41203703703703703)],[np.float64(-0.1425925925925926)],[1],[0],[0],[1.8458093000008375],['target'],140,0,140,0,342.18838779999896,,10,342.17117730000064,342.18838779999896,342.18838779999896,0.02894879999985278,344.01707369999895,[np.float64(0.41203703703703703)],[np.float64(-0.1425925925925926)],[1],[0],[0],[1.8458093000008375],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
141,0,141,[np.float64(0.009259259259259259)],[np.float64(0.40370370370370373)],[1],[0],[0],[2.263656000000992],['target'],141,0,141,0,344.06258759999946,,10,344.0451240000002,344.06258759999946,344.06258759999946,0.027898500000446802,346.3088683999995,[np.float64(0.009259259259259259)],[np.float64(0.40370370370370373)],[1],[0],[0],[2.263656000000992],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
142,0,142,[np.float64(0.06111111111111111)],[np.float64(-0.21944444444444444)],[1],[0],[0],[1.8462669999989885],[None],142,0,142,0,346.35610760000054,,10,346.33830169999965,346.35610760000054,346.35610760000054,0.029266999999890686,348.18468849999954,[np.float64(0.06111111111111111)],[np.float64(-0.21944444444444444)],[1],[0],[0],[1.8462669999989885],[None],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
143,0,143,[np.float64(0.41759259259259257)],[np.float64(0.3509259259259259)],[1],[0],[0],[2.1959107000002405],['target'],143,0,143,0,348.2310739000004,,10,348.21332129999973,348.2310739000004,348.2310739000004,0.028458300001148018,350.40931909999927,[np.float64(0.41759259259259257)],[np.float64(0.3509259259259259)],[1],[0],[0],[2.1959107000002405],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
144,0,144,[np.float64(-0.11481481481481481)],[np.float64(0.07685185185185185)],[1],[0],[0],[1.726501899998766],['target'],144,0,144,0,350.4581782999994,,10,350.4401170000001,350.4581782999994,350.4581782999994,0.03064049999920826,352.1667020999994,[np.float64(-0.11481481481481481)],[np.float64(0.07685185185185185)],[1],[0],[0],[1.726501899998766],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
145,0,145,[np.float64(0.4027777777777778)],[np.float64(0.4027777777777778)],[1],[0],[0],[2.950210099999822],['target'],145,0,145,0,352.1967416999996,,5,352.1832622000002,352.1967416999996,352.1967416999996,0.0163990000000922,355.13355279999996,[np.float64(0.4027777777777778)],[np.float64(0.4027777777777778)],[1],[0],[0],[2.950210099999822],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
146,0,146,[np.float64(0.07314814814814814)],[np.float64(-0.10555555555555556)],[1],[0],[0],[1.4667460000000574],['target'],146,0,146,0,355.1628910999989,,5,355.1498539000004,355.1628910999989,355.1628910999989,0.016177600000446546,356.6166971999992,[np.float64(0.07314814814814814)],[np.float64(-0.10555555555555556)],[1],[0],[0],[1.4667460000000574],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
147,0,147,[np.float64(0.23055555555555557)],[np.float64(0.3398148148148148)],[1],[0],[0],[1.4600599999994301],['target'],147,0,147,0,356.6652209999993,,10,356.6477178999994,356.6652209999993,356.6652209999993,0.03086070000063046,358.10786539999935,[np.float64(0.23055555555555557)],[np.float64(0.3398148148148148)],[1],[0],[0],[1.4600599999994301],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
148,0,148,[np.float64(0.05648148148148148)],[np.float64(0.3194444444444444)],[1],[0],[0],[1.4623924999996234],['target'],148,0,148,0,358.16214690000015,,10,358.1385756999989,358.16214690000015,358.16214690000015,0.030544999999619904,359.6010594999989,[np.float64(0.05648148148148148)],[np.float64(0.3194444444444444)],[1],[0],[0],[1.4623924999996234],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
149,0,149,[np.float64(-0.4212962962962963)],[np.float64(-0.4527777777777778)],[1],[0],[0],[2.651121900000362],['target'],149,0,149,0,359.62970029999997,,5,359.61603130000003,359.62970029999997,359.62970029999997,0.014812999999776366,362.26724710000053,[np.float64(-0.4212962962962963)],[np.float64(-0.4527777777777778)],[1],[0],[0],[2.651121900000362],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
150,0,150,[np.float64(0.14907407407407408)],[np.float64(0.25833333333333336)],[1],[0],[0],[1.917884700000286],['target'],150,0,150,0,362.2972236000005,,5,362.2827268000001,362.2972236000005,362.2972236000005,0.015350300000136485,364.20069279999916,[np.float64(0.14907407407407408)],[np.float64(0.25833333333333336)],[1],[0],[0],[1.917884700000286],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
151,0,151,[np.float64(0.4564814814814815)],[np.float64(-0.4305555555555556)],[1],[0],[0],[2.4810085000008257],['target'],151,0,151,0,364.2462059999998,,10,364.2288002000005,364.2462059999998,364.2462059999998,0.02799799999957031,366.7098851999999,[np.float64(0.4564814814814815)],[np.float64(-0.4305555555555556)],[1],[0],[0],[2.4810085000008257],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
152,0,152,[np.float64(-0.3685185185185185)],[np.float64(0.12777777777777777)],[1],[0],[0],[1.7507748999996693],['target'],152,0,152,0,366.7404268999999,,5,366.7261787999996,366.7404268999999,366.7404268999999,0.01614030000018829,368.4770327999995,[np.float64(-0.3685185185185185)],[np.float64(0.12777777777777777)],[1],[0],[0],[1.7507748999996693],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
153,0,153,[np.float64(0.3296296296296296)],[np.float64(-0.15185185185185185)],[1],[0],[0],[0.8289681000005658],[None],153,0,153,0,368.5238838999994,,10,368.5069279999989,368.5238838999994,368.5238838999994,0.029762999998638406,369.3359813999996,[np.float64(0.3296296296296296)],[np.float64(-0.15185185185185185)],[1],[0],[0],[0.8289681000005658],[None],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
154,0,154,[np.float64(0.013888888888888888)],[np.float64(0.04814814814814815)],[1],[0],[0],[5.178668200000175],['target'],154,0,154,0,369.38476640000044,,10,369.3658386999996,369.38476640000044,369.38476640000044,0.029694900000322377,374.5445946,[np.float64(0.013888888888888888)],[np.float64(0.04814814814814815)],[1],[0],[0],[5.178668200000175],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
155,0,155,[np.float64(0.49907407407407406)],[np.float64(0.41388888888888886)],[1],[0],[0],[2.2302221999998437],['target'],155,0,155,0,374.5897356000005,,10,374.5720531999996,374.5897356000005,374.5897356000005,0.027295300000332645,376.8023611999997,[np.float64(0.49907407407407406)],[np.float64(0.41388888888888886)],[1],[0],[0],[2.2302221999998437],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
156,0,156,[np.float64(0.10462962962962963)],[np.float64(-0.20185185185185187)],[1],[0],[0],[2.398131400001148],['target'],156,0,156,0,376.84867569999915,,10,376.8308694999996,376.84867569999915,376.84867569999915,0.02837100000033388,379.2291390999999,[np.float64(0.10462962962962963)],[np.float64(-0.20185185185185187)],[1],[0],[0],[2.398131400001148],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
157,0,157,[np.float64(0.4861111111111111)],[np.float64(0.2462962962962963)],[1],[0],[0],[1.6341391999994812],['target'],157,0,157,0,379.2581685999994,,5,379.2441835999998,379.2581685999994,379.2581685999994,0.014808199999606586,380.87840379999943,[np.float64(0.4861111111111111)],[np.float64(0.2462962962962963)],[1],[0],[0],[1.6341391999994812],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
158,0,158,[np.float64(0.2740740740740741)],[np.float64(-0.2953703703703704)],[1],[0],[0],[1.9344473999990441],['target'],158,0,158,0,380.9100130000006,,5,380.89540130000023,380.9100130000006,380.9100130000006,0.016874599999937345,382.8299291000003,[np.float64(0.2740740740740741)],[np.float64(-0.2953703703703704)],[1],[0],[0],[1.9344473999990441],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
159,0,159,[np.float64(-0.25833333333333336)],[np.float64(0.29074074074074074)],[1],[0],[0],[2.5616764000005787],['target'],159,0,159,0,382.8780551999989,,10,382.86031790000015,382.8780551999989,382.8780551999989,0.030256499998358777,385.4220798000006,[np.float64(-0.25833333333333336)],[np.float64(0.29074074074074074)],[1],[0],[0],[2.5616764000005787],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
160,0,160,[np.float64(-0.2037037037037037)],[np.float64(-0.1824074074074074)],[1],[0],[0],[2.627754499999355],['target'],160,0,160,0,385.4690556000005,,10,385.45185459999993,385.4690556000005,385.4690556000005,0.029611500000100932,388.07968509999955,[np.float64(-0.2037037037037037)],[np.float64(-0.1824074074074074)],[1],[0],[0],[2.627754499999355],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
161,0,161,[np.float64(-0.03981481481481482)],[np.float64(-0.3851851851851852)],[1],[0],[0],[2.569603300000381],['target'],161,0,161,0,388.10702069999934,,5,388.0935473999998,388.10702069999934,388.10702069999934,0.013707599999179365,390.6632389000006,[np.float64(-0.03981481481481482)],[np.float64(-0.3851851851851852)],[1],[0],[0],[2.569603300000381],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
162,0,162,[np.float64(-0.3675925925925926)],[np.float64(-0.3611111111111111)],[1],[0],[0],[3.8433380000005855],['target'],162,0,162,0,390.71374809999907,,10,390.69527299999936,390.71374809999907,390.71374809999907,0.03191299999889452,394.5387011999992,[np.float64(-0.3675925925925926)],[np.float64(-0.3611111111111111)],[1],[0],[0],[3.8433380000005855],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
163,0,163,[np.float64(0.04351851851851852)],[np.float64(-0.10555555555555556)],[1],[0],[0],[1.6020449999996345],['target'],163,0,163,0,394.57234249999965,,5,394.5574849000004,394.57234249999965,394.57234249999965,0.01862290000099165,396.15964259999964,[np.float64(0.04351851851851852)],[np.float64(-0.10555555555555556)],[1],[0],[0],[1.6020449999996345],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
164,0,164,[np.float64(0.2722222222222222)],[np.float64(-0.262037037037037)],[1],[0],[0],[2.0348133999996207],['target'],164,0,164,0,396.18815189999987,,5,396.17449999999917,396.18815189999987,396.18815189999987,0.014788399999815738,398.20939460000045,[np.float64(0.2722222222222222)],[np.float64(-0.262037037037037)],[1],[0],[0],[2.0348133999996207],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
165,0,165,[np.float64(0.26851851851851855)],[np.float64(0.21574074074074073)],[1],[0],[0],[1.862639400000262],['target'],165,0,165,0,398.25469840000005,,10,398.2373730999989,398.25469840000005,398.25469840000005,0.027854900001329952,400.10009569999966,[np.float64(0.26851851851851855)],[np.float64(0.21574074074074073)],[1],[0],[0],[1.862639400000262],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
166,0,166,[np.float64(0.3037037037037037)],[np.float64(0.1935185185185185)],[1],[0],[0],[2.31891799999903],['target'],166,0,166,0,400.12896679999903,,5,400.11529150000024,400.12896679999903,400.12896679999903,0.01503959999899962,402.4343005999999,[np.float64(0.3037037037037037)],[np.float64(0.1935185185185185)],[1],[0],[0],[2.31891799999903],['target'],5,001,2025-09-29_13h29.04.416,Visual_Search_exp,,2025.1.1,60.45342486760366,2025-09-29 13h29.12.569729 +0530,
