cue_arrow,target_x,condition,corr_Ans,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,start_key.started,welcome.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,fixation.started,fixation.stopped,cue_text.started,cue_text.stopped,target.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,thankyou.started,text.started,text.stopped,thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
→,0.5,valid,right,75,5,7,right,1,0.4183744000038132,None,7,5,75,7,147.02322390000336,,,,,,,,,147.00767000000633,147.02322390000336,147.5072824999952,147.5072824999952,147.80734420000226,148.10723369999323,148.10723369999323,148.54007550000097,right,1,0.4183744000038132,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,76,6,7,left,1,0.3166893000015989,None,7,6,76,1,148.55739050000557,,,,,,,,,148.54243570000108,148.55739050000557,149.04108939999423,149.04108939999423,149.339724999998,149.64062590000685,149.64062590000685,149.97358710000117,left,1,0.3166893000015989,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,77,7,7,right,1,0.4182944000058342,None,7,7,77,0,149.9904225000064,,,,,,,,,149.97603059999528,149.9904225000064,150.4730727999995,150.4730727999995,150.77413950000482,151.0740528000024,151.0740528000024,151.50765850000607,right,1,0.4182944000058342,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,78,8,7,left,1,0.40399710000201594,None,7,8,78,6,151.5231902999949,,,,,,,,,151.50982510000176,151.5231902999949,152.00680109999666,152.00680109999666,152.30758189999324,152.6078267999983,152.6078267999983,153.02417750000313,left,1,0.40399710000201594,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,79,9,7,right,1,1.59645620000083,None,7,9,79,9,153.0401683999953,,,,,,,,,153.02468089999456,153.0401683999953,153.5240163999988,153.5240163999988,153.82410070000333,154.1243162000028,154.1243162000028,155.72392150000087,right,1,1.59645620000083,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,80,0,8,left,1,0.3580084999994142,None,8,0,80,1,155.73978319999878,,,,,,,,,155.72476850000385,155.73978319999878,156.2245263000077,156.2245263000077,156.52457609999692,156.82329580000078,156.82329580000078,157.1907482999959,left,1,0.3580084999994142,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,81,1,8,right,1,0.37313749999157153,None,8,1,81,2,157.206104900004,,,,,,,,,157.19291959999828,157.206104900004,157.69110169999476,157.69110169999476,157.99038020000444,158.29080869999598,158.29080869999598,158.67514150000352,right,1,0.37313749999157153,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,82,2,8,right,1,0.3488454000034835,None,8,2,82,0,158.69000790000428,,,,,,,,,158.67585270000563,158.69000790000428,159.1748285000067,159.1748285000067,159.49118610000005,159.77457130000403,159.77457130000403,160.12463010000647,right,1,0.3488454000034835,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,83,3,8,right,1,0.20931529998779297,None,8,3,83,3,160.13939379999647,,,,,,,,,160.12528350000503,160.13939379999647,160.64108669999405,160.64108669999405,160.92462449999584,161.2240249000024,161.2240249000024,161.44143279999844,right,1,0.20931529998779297,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,-0.5,invalid,left,84,4,8,left,1,1.3962616000062553,None,8,4,84,8,161.45610619999934,,,,,,,,,161.44195330000366,161.45610619999934,161.94117879999976,161.94117879999976,162.24121550000564,162.54106200000388,162.54106200000388,163.94111240000348,left,1,1.3962616000062553,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,85,5,8,right,1,1.6056494999938877,None,8,5,85,9,163.95687870000256,,,,,,,,,163.94354700000258,163.95687870000256,164.44126920000417,164.44126920000417,164.73958480000147,165.0414446000068,165.0414446000068,166.6591260999994,right,1,1.6056494999938877,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,86,6,8,left,1,0.7043834000069182,None,8,6,86,4,166.6727353000024,,,,,,,,,166.6601393000019,166.6727353000024,167.17453780000506,167.17453780000506,167.47441799999797,167.77471840000362,167.77471840000362,168.4909417000017,left,1,0.7043834000069182,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,87,7,8,right,1,0.3467014000052586,None,8,7,87,7,168.50733209999453,,,,,,,,,168.49336439999752,168.50733209999453,168.99109739999403,168.99109739999403,169.29102849999617,169.5903124000033,169.5903124000033,169.94076589999895,right,1,0.3467014000052586,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,88,8,8,left,1,0.30434990000503603,None,8,8,88,6,169.95606179999595,,,,,,,,,169.94308450000244,169.95606179999595,170.44039960000373,170.44039960000373,170.7413927000016,171.04107560000557,171.04107560000557,171.35786910000024,left,1,0.30434990000503603,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,89,9,8,left,1,0.3837314999982482,None,8,9,89,5,171.37361870000314,,,,,,,,,171.35854790000303,171.37361870000314,171.85838269999658,171.85838269999658,172.15805300000648,172.4570789999998,172.4570789999998,172.84181090000493,left,1,0.3837314999982482,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,90,0,9,right,1,0.527717400007532,None,9,0,90,2,172.85732730000746,,,,,,,,,172.84424210000725,172.85732730000746,173.34120900000562,173.34120900000562,173.64171700000588,173.94128909999563,173.94128909999563,174.47363560000667,right,1,0.527717400007532,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,91,1,9,right,1,0.5924534000077983,None,9,1,91,0,174.49096039999858,,,,,,,,,174.47416410000005,174.49096039999858,174.9752417999989,174.9752417999989,175.27464620000683,175.574738299998,175.574738299998,176.1754774000001,right,1,0.5924534000077983,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,92,2,9,right,1,0.36805429999367334,None,9,2,92,3,176.19049809999706,,,,,,,,,176.17616820000694,176.19049809999706,176.6748743000062,176.6748743000062,176.9749085999938,177.29167150000285,177.29167150000285,177.6761162000039,right,1,0.36805429999367334,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,93,3,9,left,1,0.3754354999982752,None,9,3,93,6,177.68935679999413,,,,,,,,,177.6790880000044,177.68935679999413,178.1919038000051,178.1919038000051,178.4916050000029,178.79037440000684,178.79037440000684,179.17531160000362,left,1,0.3754354999982752,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,94,4,9,left,1,0.27640500001143664,None,9,4,94,1,179.19044940000458,,,,,,,,,179.1760873000021,179.19044940000458,179.69052360000205,179.69052360000205,179.97396030000527,180.27480970000033,180.27480970000033,180.55798440000217,left,1,0.27640500001143664,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,95,5,9,right,1,1.2331125999917276,None,9,5,95,9,180.57340219999605,,,,,,,,,180.55844049999723,180.57340219999605,181.0574426999956,181.0574426999956,181.35841070000606,181.65727270000207,181.65727270000207,182.89142260000517,right,1,1.2331125999917276,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,96,6,9,left,1,0.48419750000175554,None,9,6,96,5,182.90720030000375,,,,,,,,,182.89195619999373,182.90720030000375,183.40799310000148,183.40799310000148,183.69182399999409,183.99128740000015,183.99128740000015,184.4909168000013,left,1,0.48419750000175554,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,-0.5,invalid,left,97,7,9,left,1,1.164795899996534,None,9,7,97,8,184.50736020000477,,,,,,,,,184.49446450000687,184.50736020000477,184.99206030000641,184.99206030000641,185.29157600000326,185.58988420000242,185.58988420000242,186.75820779999776,left,1,1.164795899996534,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,98,8,9,right,1,0.4469463999994332,None,9,8,98,7,186.77338090000558,,,,,,,,,186.75867969999672,186.77338090000558,187.2584116000071,187.2584116000071,187.5577798000013,187.85800140000356,187.85800140000356,188.3092128999997,right,1,0.4469463999994332,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,99,9,9,left,1,0.39435869999579154,None,9,9,99,4,188.32263710000552,,,,,,,,,188.3117179999972,188.32263710000552,188.82514139999694,188.82514139999694,189.10814650000248,189.4083918999968,189.4083918999968,189.80889729999762,left,1,0.39435869999579154,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,100,0,10,left,1,0.34692229999927804,None,10,0,100,4,189.82314249999763,,,,,,,,,189.80945529999735,189.82314249999763,190.30730250000488,190.30730250000488,190.60683269999572,190.9087378999975,190.9087378999975,191.2580536000023,left,1,0.34692229999927804,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,101,1,10,right,1,0.27684880000015255,None,10,1,101,2,191.2737041000073,,,,,,,,,191.26023080000596,191.2737041000073,191.77490299999772,191.77490299999772,192.05848730000434,192.35802850000618,192.35802850000618,192.64190139999846,right,1,0.27684880000015255,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,102,2,10,left,1,0.2923142999934498,None,10,2,102,1,192.6574724999955,,,,,,,,,192.64429710000695,192.6574724999955,193.14177849999396,193.14177849999396,193.44151129999955,193.74178520000714,193.74178520000714,194.04085390000546,left,1,0.2923142999934498,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,103,3,10,right,1,0.275296799998614,None,10,3,103,7,194.0583168000012,,,,,,,,,194.0430997999938,194.0583168000012,194.54205970000476,194.54205970000476,194.85848389999592,195.1421171999973,195.1421171999973,195.42594380000082,right,1,0.275296799998614,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,104,4,10,right,1,0.1296035999985179,None,10,4,104,0,195.4399548999936,,,,,,,,,195.42648460000055,195.4399548999936,195.94189849999384,195.94189849999384,196.22470380000595,196.54124279999814,196.54124279999814,196.67555299999367,right,1,0.1296035999985179,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,105,5,10,right,1,0.18772780000290368,None,10,5,105,3,196.69013909999921,,,,,,,,,196.6760937000072,196.69013909999921,197.17497249999724,197.17497249999724,197.49213189999864,197.77545640000608,197.77545640000608,197.97489810000116,right,1,0.18772780000290368,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,106,6,10,left,1,0.3064026000065496,None,10,6,106,5,197.991322700007,,,,,,,,,197.9772238000005,197.991322700007,198.47522259999823,198.47522259999823,198.77434390000417,199.0754648000002,199.0754648000002,199.39265409999643,left,1,0.3064026000065496,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,107,7,10,left,1,0.2207061000081012,None,10,7,107,6,199.40655569999944,,,,,,,,,199.39342880000186,199.40655569999944,199.9082849999977,199.9082849999977,200.20832710000104,200.50763720000396,200.50763720000396,200.74150240000745,left,1,0.2207061000081012,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,108,8,10,right,1,1.5263719000067795,None,10,8,108,9,200.7582376000064,,,,,,,,,200.74197259999346,200.7582376000064,201.2423187999957,201.2423187999957,201.54215890000341,201.8418556999968,201.8418556999968,203.37586539999756,right,1,1.5263719000067795,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,-0.5,invalid,left,109,9,10,left,1,1.1834057999949437,None,10,9,109,8,203.39004909999494,,,,,,,,,203.37839919999533,203.39004909999494,203.8750124000071,203.8750124000071,204.1918466000061,204.4921589000005,204.4921589000005,205.6917143000028,left,1,1.1834057999949437,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,110,0,11,right,1,0.39248480000242125,None,11,0,110,7,205.706972400003,,,,,,,,,205.6921779999975,205.706972400003,206.19046870000602,206.19046870000602,206.49218349999865,206.7917321999994,206.7917321999994,207.1921153000003,right,1,0.39248480000242125,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,111,1,11,right,1,0.30666679999558255,None,11,1,111,2,207.20704579999438,,,,,,,,,207.19262650000746,207.20704579999438,207.69205830000283,207.69205830000283,207.99176869999792,208.29156329999387,208.29156329999387,208.60812930000247,right,1,0.30666679999558255,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,112,2,11,right,1,1.6237513000087347,None,11,2,112,9,208.62385679999716,,,,,,,,,208.61053879999963,208.62385679999716,209.1083329999965,209.1083329999965,209.40843939999468,209.70836299999792,209.70836299999792,211.34166540000297,right,1,1.6237513000087347,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,113,3,11,right,1,0.646135899994988,None,11,3,113,3,211.35842580000462,,,,,,,,,211.3438285000011,211.35842580000462,211.84242970000196,211.84242970000196,212.15771280000627,212.44195860000036,212.44195860000036,213.09215130000666,right,1,0.646135899994988,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,114,4,11,left,1,0.3423303000017768,None,11,4,114,4,213.10744979999436,,,,,,,,,213.0945464999968,213.10744979999436,213.6087467000034,213.6087467000034,213.8916637999937,214.1919207000028,214.1919207000028,214.5420107999962,left,1,0.3423303000017768,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,115,5,11,left,1,0.3795938999974169,None,11,5,115,5,214.55765590000374,,,,,,,,,214.54258039999695,214.55765590000374,215.0421107000002,215.0421107000002,215.34151369999745,215.64106690000335,215.64106690000335,216.02500569999393,left,1,0.3795938999974169,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,-0.5,invalid,left,116,6,11,right,0,0.07903490000171587,None,11,6,116,8,216.04039500000363,,,,,,,,,216.02719629999774,216.04039500000363,216.52364040000248,216.52364040000248,216.8255782000051,217.125019900006,217.125019900006,217.2091788999969,right,0,0.07903490000171587,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,117,7,11,left,1,0.3235181000054581,None,11,7,117,1,217.2247051000013,,,,,,,,,217.21168199999374,217.2247051000013,217.70794389999355,217.70794389999355,218.0084155999939,218.3251964999945,218.3251964999945,218.65985949999595,left,1,0.3235181000054581,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,118,8,11,right,1,0.540021799999522,None,11,8,118,0,218.6735103999963,,,,,,,,,218.66277690000425,218.6735103999963,219.17463609999686,219.17463609999686,219.4750059000071,219.77562149999721,219.77562149999721,220.3263941000041,right,1,0.540021799999522,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,119,9,11,left,1,0.4498706000013044,None,11,9,119,6,220.34054950000427,,,,,,,,,220.32952090000617,220.34054950000427,220.82570279999345,220.82570279999345,221.1421638000029,221.42561380000552,221.42561380000552,221.8912954999978,left,1,0.4498706000013044,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,120,0,12,left,1,0.38110459999006707,None,12,0,120,5,221.90890399999626,,,,,,,,,221.89176670000597,221.90890399999626,222.39211570000043,222.39211570000043,222.69129350000003,222.9923070000077,222.9923070000077,223.37505119999696,left,1,0.38110459999006707,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,121,1,12,left,1,0.33411769999656826,None,12,1,121,4,223.39136470000085,,,,,,,,,223.37551339999482,223.39136470000085,223.87567480000143,223.87567480000143,224.17577529999835,224.47536929999478,224.47536929999478,224.82540390000213,left,1,0.33411769999656826,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,122,2,12,left,1,0.2761039999895729,None,12,2,122,1,224.8405175999942,,,,,,,,,224.82594890000473,224.8405175999942,225.3422836999962,225.3422836999962,225.62501820000762,225.92546860000584,225.92546860000584,226.20879610000702,left,1,0.2761039999895729,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,-0.5,invalid,left,123,3,12,left,1,1.5963635000080103,None,12,3,123,8,226.22552770000766,,,,,,,,,226.21099059999688,226.22552770000766,226.70894460000272,226.70894460000272,227.00757260000682,227.32570689999557,227.32570689999557,228.92634039999393,left,1,1.5963635000080103,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,124,4,12,right,1,1.1585799000022234,None,12,4,124,9,228.94128640000417,,,,,,,,,228.9287495000026,228.94128640000417,229.42613760000677,229.42613760000677,229.74213349999627,230.02466700000514,230.02466700000514,231.19184860000678,right,1,1.1585799000022234,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,125,5,12,right,1,0.9667947999987518,None,12,5,125,2,231.20821749999595,,,,,,,,,231.19431720000284,231.20821749999595,231.6921747000015,231.6921747000015,231.9924597000063,232.29236039999523,232.29236039999523,233.2752410999965,right,1,0.9667947999987518,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,126,6,12,right,1,0.4879458000068553,None,12,6,126,3,233.29267640000035,,,,,,,,,233.27569860000222,233.29267640000035,233.77605990000302,233.77605990000302,234.0740908000007,234.37599850000697,234.37599850000697,234.87548790000437,right,1,0.4879458000068553,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,127,7,12,left,1,0.5885949000075925,None,12,7,127,6,234.89082139999664,,,,,,,,,234.87762260000454,234.89082139999664,235.37481599999592,235.37481599999592,235.67561330000171,235.97624079999514,235.97624079999514,236.57534910000686,left,1,0.5885949000075925,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,128,8,12,right,1,0.4858042999985628,None,12,8,128,0,236.59080829999584,,,,,,,,,236.5774900999968,236.59080829999584,237.0758965999994,237.0758965999994,237.37572939999518,237.6758370000025,237.6758370000025,238.17565950000426,right,1,0.4858042999985628,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,129,9,12,right,1,0.4481214999977965,None,12,9,129,7,238.19163129999652,,,,,,,,,238.17631130000518,238.19163129999652,238.6756158000062,238.6756158000062,238.97515129999374,239.27554940000118,239.27554940000118,239.7253808999958,right,1,0.4481214999977965,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,130,0,13,left,1,0.5062943000084488,None,13,0,130,4,239.74164170000586,,,,,,,,,239.72798660000262,239.74164170000586,240.22451040000306,240.22451040000306,240.5256495000067,240.82587869999406,240.82587869999406,241.34173539999756,left,1,0.5062943000084488,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,131,1,13,right,1,0.38447949998953845,None,13,1,131,2,241.35854610000388,,,,,,,,,241.34388670000772,241.35854610000388,241.842813700001,241.842813700001,242.1422492999991,242.4416024999955,242.4416024999955,242.84237670000584,right,1,0.38447949998953845,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,132,2,13,right,1,0.4425755999982357,None,13,2,132,7,242.85751460000756,,,,,,,,,242.84293420000176,242.85751460000756,243.34276549999777,243.34276549999777,243.64244330000656,243.94157490000362,243.94157490000362,244.3916251000046,right,1,0.4425755999982357,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,133,3,13,left,1,0.5210552000062307,None,13,3,133,6,244.40760520000185,,,,,,,,,244.3945834000042,244.40760520000185,244.89300929999445,244.89300929999445,245.19242049999593,245.49076420000347,245.49076420000347,246.0259659000003,left,1,0.5210552000062307,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,134,4,13,right,1,0.3191783999936888,None,13,4,134,3,246.04279479999968,,,,,,,,,246.02814169999328,246.04279479999968,246.52593360000174,246.52593360000174,246.8423371999961,247.1252278000029,247.1252278000029,247.45841469999868,right,1,0.3191783999936888,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,0.5,invalid,right,135,5,13,right,1,1.4590387000062037,None,13,5,135,9,247.4743182999955,,,,,,,,,247.46071179999853,247.4743182999955,247.95951099999365,247.95951099999365,248.2590876000031,248.55825940000068,248.55825940000068,250.02541800000472,right,1,1.4590387000062037,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,0.5,valid,right,136,6,13,right,1,0.47164829999383073,None,13,6,136,0,250.04249649999838,,,,,,,,,250.02760980000312,250.04249649999838,250.52558780000254,250.52558780000254,250.82502059999388,251.12617590000445,251.12617590000445,251.6091654000047,right,1,0.47164829999383073,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,137,7,13,left,1,0.48357869999017566,None,13,7,137,1,251.62443349999376,,,,,,,,,251.61137309999322,251.62443349999376,252.10959389999334,252.10959389999334,252.4088502999948,252.7095599000022,252.7095599000022,253.2097003999952,left,1,0.48357869999017566,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
←,-0.5,valid,left,138,8,13,left,1,0.7966683999984525,None,13,8,138,5,253.22609009999724,,,,,,,,,253.21060930000385,253.22609009999724,253.7094478999934,253.7094478999934,254.0094509000046,254.32588489999762,254.32588489999762,255.12610480000149,left,1,0.7966683999984525,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,-0.5,invalid,left,139,9,13,left,1,0.6476627999945777,None,13,9,139,8,255.14141769999696,,,,,,,,,255.12854540000262,255.14141769999696,255.64319459999388,255.64319459999388,255.92617210000753,256.2261842000007,256.2261842000007,256.8762545000063,left,1,0.6476627999945777,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
→,-0.5,invalid,left,140,0,14,left,1,1.9311708999885013,None,14,0,140,8,256.8913165999984,,,,,,,,,256.87693460000446,256.8913165999984,257.3928486999939,257.3928486999939,257.6761196000007,257.9761997000023,257.9761997000023,259.90950310000335,left,1,1.9311708999885013,None,,,,,01,001,2025-11-14_19h53.20.016,cueing_task_exp,,2025.1.1,59.7863713364382,2025-11-14 19h53.27.332117 +0530,
